# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 860
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.29789 eV
tot     0.000000       0.002079       0.002611       0.000016       0.998000

Band 402   energy = 10.86541 eV
atom    s              p_x            p_y            p_z            tot            
39      0.000000       0.000000       0.000004       0.000064       0.000068       
40      0.000000       0.000001       0.000016       0.000081       0.000098       
65      0.000000       0.000001       0.000009       0.000081       0.000091       
137     0.000000       0.000016       0.000025       0.000036       0.000077       
162     0.000000       0.000016       0.000025       0.000036       0.000077       
210     0.000000       0.000025       0.000036       0.000016       0.000077       
tot     0.000000       0.000646       0.000857       0.001766       0.998000

Band 403   energy = 10.87096 eV
atom    s              p_x            p_y            p_z            tot            
67      0.000000       0.000064       0.000001       0.000009       0.000074       
113     0.000000       0.000081       0.000000       0.000009       0.000090       
115     0.000000       0.000000       0.000036       0.000036       0.000072       
144     0.000000       0.000001       0.000036       0.000036       0.000073       
173     0.000000       0.000081       0.000004       0.000004       0.000089       
197     0.000000       0.000036       0.000036       0.000000       0.000072       
tot     0.000000       0.001430       0.000910       0.000851       0.998000

Band 404   energy = 10.87100 eV
atom    s              p_x            p_y            p_z            tot            
23      0.000000       0.000049       0.000049       0.000000       0.000098       
107     0.000000       0.000049       0.000036       0.000000       0.000085       
124     0.000000       0.000000       0.000000       0.000196       0.000196       
154     0.000000       0.000000       0.000000       0.000100       0.000100       
185     0.000000       0.000000       0.000000       0.000100       0.000100       
197     0.000000       0.000000       0.000000       0.000169       0.000169       
tot     0.000000       0.000776       0.001043       0.001792       0.998000

Band 405   energy = 10.87398 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000064       0.000036       0.000004       0.000104       
19      0.000000       0.000064       0.000036       0.000004       0.000104       
42      0.000000       0.000100       0.000004       0.000001       0.000105       
112     0.000000       0.000016       0.000000       0.000100       0.000116       
154     0.000000       0.000036       0.000081       0.000000       0.000117       
185     0.000000       0.000081       0.000036       0.000000       0.000117       
tot     0.000000       0.001554       0.001140       0.001021       0.998000

Band 406   energy = 10.87399 eV
atom    s              p_x            p_y            p_z            tot            
15      0.000000       0.000000       0.000000       0.000144       0.000144       
46      0.000000       0.000000       0.000004       0.000144       0.000148       
52      0.000000       0.000000       0.000004       0.000144       0.000148       
92      0.000000       0.000000       0.000004       0.000144       0.000148       
97      0.000000       0.000000       0.000004       0.000144       0.000148       
121     0.000000       0.000000       0.000000       0.000121       0.000121       
tot     0.000000       0.000590       0.000323       0.003647       0.998000

Band 407   energy = 10.87558 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000000       0.000025       0.000004       0.000169       0.000198       
44      0.000000       0.000025       0.000004       0.000169       0.000198       
69      0.000000       0.000025       0.000004       0.000169       0.000198       
137     0.000000       0.000049       0.000001       0.000256       0.000306       
162     0.000000       0.000025       0.000009       0.000289       0.000323       
210     0.000000       0.000049       0.000009       0.000196       0.000254       
tot     0.000000       0.000755       0.000176       0.004051       0.998000

Band 408   energy = 10.88004 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000000       0.000000       0.000064       0.000004       0.000068       
148     0.000000       0.000000       0.000081       0.000004       0.000085       
151     0.000000       0.000000       0.000064       0.000004       0.000068       
177     0.000000       0.000049       0.000000       0.000016       0.000065       
191     0.000000       0.000000       0.000081       0.000004       0.000085       
194     0.000000       0.000000       0.000064       0.000004       0.000068       
tot     0.000000       0.001425       0.002100       0.000313       0.998000

Band 409   energy = 10.93451 eV
atom    s              p_x            p_y            p_z            tot            
24      0.000000       0.000001       0.000000       0.000100       0.000101       
26      0.000000       0.000000       0.000000       0.000121       0.000121       
93      0.000000       0.000000       0.000000       0.000121       0.000121       
96      0.000000       0.000004       0.000000       0.000100       0.000104       
119     0.000000       0.000004       0.000000       0.000121       0.000125       
122     0.000000       0.000000       0.000000       0.000169       0.000169       
tot     0.000100       0.000555       0.000459       0.002588       0.996000

Band 410   energy = 10.93452 eV
atom    s              p_x            p_y            p_z            tot            
31      0.000000       0.000100       0.000036       0.000000       0.000136       
56      0.000000       0.000036       0.000081       0.000000       0.000117       
109     0.000000       0.000025       0.000081       0.000001       0.000107       
111     0.000000       0.000100       0.000016       0.000000       0.000116       
150     0.000000       0.000049       0.000064       0.000000       0.000113       
175     0.000000       0.000081       0.000036       0.000000       0.000117       
tot     0.000102       0.001478       0.001288       0.000392       0.996000

Band 411   energy = 10.93497 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000000       0.000000       0.000256       0.000256       
49      0.000000       0.000169       0.000000       0.000009       0.000178       
74      0.000000       0.000000       0.000100       0.000036       0.000136       
103     0.000000       0.000000       0.000000       0.000100       0.000100       
184     0.000000       0.000121       0.000000       0.000009       0.000130       
205     0.000000       0.000000       0.000000       0.000196       0.000196       
tot     0.000082       0.001367       0.000901       0.001772       0.996000

Band 412   energy = 10.93858 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000081       0.000081       0.000001       0.000163       
86      0.000000       0.000049       0.000049       0.000000       0.000098       
129     0.000000       0.000049       0.000064       0.000000       0.000113       
140     0.000000       0.000081       0.000025       0.000004       0.000110       
163     0.000000       0.000016       0.000081       0.000000       0.000097       
205     0.000000       0.000036       0.000049       0.000000       0.000085       
tot     0.000108       0.000789       0.000801       0.001647       0.996000

Band 413   energy = 10.93859 eV
atom    s              p_x            p_y            p_z            tot            
49      0.000000       0.000004       0.000196       0.000001       0.000201       
74      0.000000       0.000100       0.000016       0.000000       0.000116       
97      0.000000       0.000000       0.000121       0.000000       0.000121       
118     0.000000       0.000000       0.000144       0.000000       0.000144       
155     0.000000       0.000004       0.000144       0.000004       0.000152       
184     0.000000       0.000000       0.000121       0.000000       0.000121       
tot     0.000092       0.001385       0.002025       0.000455       0.996000

Band 414   energy = 11.47624 eV
atom    s              p_x            p_y            p_z            tot            
90      0.000000       0.000036       0.000004       0.000196       0.000236       
116     0.000000       0.000036       0.000004       0.000256       0.000296       
138     0.000000       0.000000       0.000676       0.000004       0.000680       
165     0.000000       0.000729       0.000000       0.000000       0.000729       
201     0.000000       0.000001       0.000025       0.000441       0.000467       
215     0.000016       0.001849       0.000256       0.011664       0.013785       
tot     0.000038       0.003126       0.001318       0.013816       0.991000

Band 415   energy = 11.60794 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000169       0.000144       0.000001       0.000314       
84      0.000000       0.000529       0.000000       0.000000       0.000529       
88      0.000000       0.000000       0.000400       0.000000       0.000400       
105     0.000000       0.000361       0.000000       0.000000       0.000361       
145     0.000000       0.000000       0.000400       0.000000       0.000400       
176     0.000000       0.000529       0.000000       0.000000       0.000529       
tot     0.000005       0.003781       0.002972       0.000226       0.997000

Band 416   energy = 11.60796 eV
atom    s              p_x            p_y            p_z            tot            
52      0.000000       0.000025       0.000169       0.000036       0.000230       
82      0.000000       0.000004       0.000036       0.000256       0.000296       
107     0.000000       0.000009       0.000064       0.000361       0.000434       
108     0.000000       0.000000       0.000009       0.000196       0.000205       
188     0.000000       0.000004       0.000036       0.000400       0.000440       
214     0.000000       0.000025       0.000121       0.000100       0.000246       
tot     0.000004       0.000744       0.001984       0.002407       0.997000

Band 417   energy = 11.62862 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000000       0.000016       0.000001       0.000144       0.000161       
99      0.000000       0.000064       0.000009       0.000441       0.000514       
125     0.000000       0.000049       0.000004       0.000289       0.000342       
138     0.000000       0.000009       0.001225       0.000000       0.001234       
165     0.000000       0.001024       0.000004       0.000016       0.001044       
201     0.000000       0.000049       0.000169       0.000289       0.000507       
tot     0.000000       0.001780       0.001730       0.002893       0.995000

Band 418   energy = 11.76567 eV
atom    s              p_x            p_y            p_z            tot            
90      0.000000       0.000081       0.000064       0.000000       0.000145       
92      0.000000       0.000100       0.000000       0.000000       0.000100       
131     0.000000       0.000081       0.000000       0.000000       0.000081       
160     0.000000       0.000016       0.000064       0.000016       0.000096       
187     0.000000       0.000144       0.000016       0.000000       0.000160       
196     0.000000       0.000049       0.000036       0.000000       0.000085       
tot     0.000000       0.001743       0.001540       0.000699       0.997000

Band 419   energy = 11.76571 eV
atom    s              p_x            p_y            p_z            tot            
54      0.000000       0.000016       0.000081       0.000004       0.000101       
90      0.000000       0.000016       0.000064       0.000036       0.000116       
103     0.000000       0.000000       0.000001       0.000121       0.000122       
108     0.000000       0.000000       0.000000       0.000121       0.000121       
196     0.000000       0.000000       0.000016       0.000144       0.000160       
197     0.000000       0.000036       0.000064       0.000004       0.000104       
tot     0.000000       0.000989       0.001576       0.001157       0.997000

Band 420   energy = 11.77694 eV
atom    s              p_x            p_y            p_z            tot            
78      0.000000       0.000009       0.000064       0.000000       0.000073       
82      0.000000       0.000036       0.000036       0.000000       0.000072       
101     0.000000       0.000064       0.000000       0.000016       0.000080       
105     0.000000       0.000000       0.000100       0.000004       0.000104       
131     0.000000       0.000000       0.000081       0.000004       0.000085       
184     0.000000       0.000000       0.000081       0.000004       0.000085       
tot     0.000000       0.001467       0.001876       0.000737       0.997000

Band 421   energy = 11.80763 eV
atom    s              p_x            p_y            p_z            tot            
16      0.000000       0.000009       0.000000       0.000064       0.000073       
31      0.000000       0.000064       0.000009       0.000000       0.000073       
56      0.000000       0.000009       0.000081       0.000000       0.000090       
93      0.000000       0.000000       0.000000       0.000081       0.000081       
122     0.000000       0.000000       0.000000       0.000081       0.000081       
150     0.000000       0.000009       0.000064       0.000000       0.000073       
tot     0.000000       0.001385       0.001525       0.001108       0.997000

Band 422   energy = 11.81505 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000064       0.000036       0.000000       0.000100       
19      0.000000       0.000064       0.000049       0.000001       0.000114       
108     0.000000       0.000049       0.000036       0.000000       0.000085       
149     0.000000       0.000064       0.000049       0.000001       0.000114       
172     0.000000       0.000064       0.000049       0.000001       0.000114       
196     0.000000       0.000081       0.000064       0.000000       0.000145       
tot     0.000000       0.001614       0.001094       0.000866       0.997000

Band 423   energy = 11.81509 eV
atom    s              p_x            p_y            p_z            tot            
22      0.000000       0.000001       0.000004       0.000100       0.000105       
46      0.000000       0.000000       0.000004       0.000100       0.000104       
52      0.000000       0.000000       0.000001       0.000100       0.000101       
131     0.000000       0.000000       0.000000       0.000121       0.000121       
208     0.000000       0.000000       0.000004       0.000169       0.000173       
212     0.000000       0.000025       0.000000       0.000100       0.000125       
tot     0.000000       0.000499       0.000364       0.003470       0.997000

Band 424   energy = 11.81952 eV
atom    s              p_x            p_y            p_z            tot            
83      0.000000       0.000081       0.000000       0.000000       0.000081       
104     0.000000       0.000000       0.000000       0.000081       0.000081       
106     0.000000       0.000000       0.000000       0.000121       0.000121       
155     0.000000       0.000009       0.000081       0.000000       0.000090       
180     0.000000       0.000081       0.000009       0.000000       0.000090       
213     0.000000       0.000009       0.000000       0.000081       0.000090       
tot     0.000000       0.001360       0.001427       0.001287       0.997000

Band 425   energy = 11.82674 eV
atom    s              p_x            p_y            p_z            tot            
49      0.000000       0.000121       0.000004       0.000001       0.000126       
87      0.000000       0.000121       0.000000       0.000000       0.000121       
89      0.000000       0.000000       0.000100       0.000001       0.000101       
97      0.000000       0.000100       0.000000       0.000000       0.000100       
159     0.000000       0.000009       0.000121       0.000004       0.000134       
184     0.000000       0.000169       0.000004       0.000000       0.000173       
tot     0.000000       0.002099       0.001394       0.000466       0.997000

Band 426   energy = 11.82677 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000000       0.000000       0.000289       0.000289       
86      0.000000       0.000000       0.000000       0.000144       0.000144       
98      0.000000       0.000000       0.000004       0.000169       0.000173       
117     0.000000       0.000000       0.000000       0.000169       0.000169       
129     0.000000       0.000000       0.000000       0.000121       0.000121       
205     0.000000       0.000000       0.000000       0.000361       0.000361       
tot     0.000000       0.000414       0.000583       0.003342       0.997000

Band 427   energy = 12.79012 eV
atom    s              p_x            p_y            p_z            tot            
83      0.000000       0.000000       0.000000       0.000025       0.000025       
85      0.000000       0.000001       0.000000       0.000025       0.000026       
138     0.000001       0.000004       0.002025       0.000000       0.002030       
165     0.000001       0.001849       0.000004       0.000009       0.001863       
201     0.000001       0.000049       0.000225       0.000676       0.000951       
215     0.000169       0.001024       0.000144       0.006400       0.007737       
tot     0.000175       0.003158       0.002486       0.008076       0.992000

Band 428   energy = 12.98654 eV
atom    s              p_x            p_y            p_z            tot            
83      0.000000       0.000004       0.000016       0.000000       0.000020       
89      0.000000       0.000016       0.000004       0.000000       0.000020       
138     0.000004       0.000000       0.000676       0.000000       0.000680       
139     0.000000       0.000004       0.000016       0.000000       0.000020       
164     0.000000       0.000016       0.000004       0.000000       0.000020       
165     0.000004       0.000676       0.000000       0.000000       0.000680       
tot     0.000008       0.001739       0.001769       0.000000       0.993000

Band 429   energy = 12.98660 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000000       0.000004       0.000009       0.000004       0.000017       
23      0.000000       0.000004       0.000009       0.000004       0.000017       
50      0.000000       0.000004       0.000009       0.000004       0.000017       
138     0.000000       0.000004       0.000049       0.000004       0.000057       
165     0.000000       0.000064       0.000004       0.000000       0.000068       
201     0.000009       0.000004       0.000064       0.000625       0.000702       
tot     0.000009       0.000358       0.000938       0.001134       0.993000

Band 430   energy = 13.49622 eV
atom    s              p_x            p_y            p_z            tot            
138     0.000001       0.000000       0.001681       0.000009       0.001691       
144     0.000000       0.000025       0.000004       0.000144       0.000173       
165     0.000001       0.001936       0.000000       0.000000       0.001937       
173     0.000000       0.000025       0.000004       0.000169       0.000198       
201     0.000001       0.000004       0.000064       0.001225       0.001294       
215     0.000144       0.001681       0.000256       0.010816       0.012897       
tot     0.000147       0.003925       0.002107       0.013407       0.988000

Band 431   energy = 14.38047 eV
atom    s              p_x            p_y            p_z            tot            
113     0.000025       0.000729       0.000001       0.000004       0.000759       
136     0.000025       0.000841       0.000000       0.000000       0.000866       
138     0.000025       0.000009       0.006241       0.000004       0.006279       
165     0.000529       0.131769       0.000121       0.000081       0.132500       
189     0.000025       0.000841       0.000001       0.000000       0.000867       
201     0.000036       0.000169       0.000676       0.004900       0.005781       
tot     0.000672       0.134548       0.007206       0.005137       0.985000

Band 432   energy = 14.38050 eV
atom    s              p_x            p_y            p_z            tot            
115     0.000016       0.000000       0.000484       0.000000       0.000500       
138     0.000324       0.000064       0.082369       0.000016       0.082773       
148     0.000016       0.000004       0.000036       0.000225       0.000281       
167     0.000016       0.000000       0.000529       0.000000       0.000545       
191     0.000016       0.000000       0.000576       0.000000       0.000592       
201     0.000256       0.000729       0.005625       0.029929       0.036539       
tot     0.000662       0.000849       0.089955       0.030522       0.985000

Band 433   energy = 17.35078 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000000       0.000000       0.000009       0.000121       0.000130       
41      0.000001       0.000225       0.000000       0.000000       0.000226       
68      0.000000       0.000000       0.000225       0.000000       0.000225       
99      0.000169       0.000000       0.000000       0.000000       0.000169       
159     0.000121       0.000000       0.000000       0.000000       0.000121       
215     0.000576       0.000000       0.000000       0.000004       0.000580       
tot     0.002265       0.000486       0.000499       0.000387       0.943000

Band 434   energy = 17.35436 eV
atom    s              p_x            p_y            p_z            tot            
41      0.000049       0.000004       0.000000       0.000000       0.000053       
92      0.000049       0.000000       0.000000       0.000004       0.000053       
97      0.000049       0.000000       0.000000       0.000001       0.000050       
113     0.000049       0.000000       0.000000       0.000004       0.000053       
135     0.000049       0.000000       0.000001       0.000000       0.000050       
191     0.000049       0.000000       0.000000       0.000004       0.000053       
tot     0.001916       0.000170       0.000160       0.000591       0.946000

Band 435   energy = 17.35436 eV
atom    s              p_x            p_y            p_z            tot            
11      0.000025       0.000000       0.000000       0.000000       0.000025       
12      0.000025       0.000000       0.000000       0.000000       0.000025       
68      0.000025       0.000001       0.000001       0.000000       0.000027       
167     0.000036       0.000000       0.000000       0.000000       0.000036       
197     0.000036       0.000000       0.000000       0.000000       0.000036       
200     0.000025       0.000000       0.000004       0.000000       0.000029       
tot     0.001882       0.000448       0.000461       0.000000       0.946000

Band 436   energy = 17.42452 eV
atom    s              p_x            p_y            p_z            tot            
29      0.000049       0.000000       0.000000       0.000000       0.000049       
45      0.000049       0.000000       0.000000       0.000000       0.000049       
88      0.000064       0.000000       0.000000       0.000000       0.000064       
101     0.000064       0.000000       0.000000       0.000000       0.000064       
158     0.000064       0.000000       0.000000       0.000000       0.000064       
163     0.000064       0.000000       0.000000       0.000000       0.000064       
tot     0.001811       0.000208       0.000191       0.000625       0.946000

Band 437   energy = 17.42452 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000064       0.000000       0.000000       0.000000       0.000064       
82      0.000081       0.000000       0.000000       0.000000       0.000081       
107     0.000081       0.000000       0.000000       0.000000       0.000081       
155     0.000064       0.000000       0.000000       0.000000       0.000064       
180     0.000064       0.000000       0.000000       0.000000       0.000064       
214     0.000064       0.000000       0.000000       0.000000       0.000064       
tot     0.001782       0.000421       0.000424       0.000090       0.946000

Band 438   energy = 17.44595 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000100       0.000000       0.000000       0.000000       0.000100       
90      0.000169       0.000000       0.000000       0.000000       0.000169       
125     0.000144       0.000000       0.000000       0.000000       0.000144       
137     0.000121       0.000000       0.000000       0.000000       0.000121       
162     0.000121       0.000000       0.000000       0.000000       0.000121       
210     0.000121       0.000000       0.000000       0.000000       0.000121       
tot     0.002152       0.000329       0.000326       0.000280       0.943000

Band 439   energy = 17.87264 eV
atom    s              p_x            p_y            p_z            tot            
41      0.000000       0.000196       0.000000       0.000000       0.000196       
113     0.000196       0.000000       0.000000       0.000000       0.000196       
115     0.000196       0.000000       0.000000       0.000000       0.000196       
116     0.000289       0.000000       0.000000       0.000000       0.000289       
124     0.000196       0.000000       0.000000       0.000000       0.000196       
215     0.000625       0.000000       0.000000       0.000001       0.000626       
tot     0.003576       0.000486       0.000464       0.000387       0.858000

Band 440   energy = 17.96466 eV
atom    s              p_x            p_y            p_z            tot            
148     0.000121       0.000000       0.000000       0.000000       0.000121       
151     0.000100       0.000000       0.000000       0.000000       0.000100       
188     0.000169       0.000000       0.000000       0.000000       0.000169       
189     0.000121       0.000000       0.000000       0.000000       0.000121       
191     0.000169       0.000000       0.000000       0.000000       0.000169       
194     0.000169       0.000000       0.000000       0.000000       0.000169       
tot     0.003258       0.000463       0.000507       0.000013       0.844000

Band 441   energy = 17.96466 eV
atom    s              p_x            p_y            p_z            tot            
167     0.000196       0.000000       0.000000       0.000000       0.000196       
168     0.000144       0.000000       0.000000       0.000000       0.000144       
176     0.000225       0.000000       0.000000       0.000000       0.000225       
177     0.000169       0.000000       0.000000       0.000000       0.000169       
178     0.000169       0.000000       0.000000       0.000000       0.000169       
185     0.000169       0.000000       0.000000       0.000000       0.000169       
tot     0.003306       0.000140       0.000185       0.000573       0.843000

Band 442   energy = 17.99691 eV
atom    s              p_x            p_y            p_z            tot            
82      0.000100       0.000000       0.000000       0.000009       0.000109       
84      0.000121       0.000004       0.000000       0.000000       0.000125       
88      0.000121       0.000000       0.000004       0.000000       0.000125       
90      0.000121       0.000000       0.000000       0.000000       0.000121       
101     0.000100       0.000000       0.000009       0.000000       0.000109       
107     0.000121       0.000000       0.000000       0.000000       0.000121       
tot     0.001829       0.000454       0.000486       0.000446       0.896000

Band 443   energy = 18.00464 eV
atom    s              p_x            p_y            p_z            tot            
29      0.000121       0.000000       0.000000       0.000000       0.000121       
30      0.000121       0.000000       0.000000       0.000000       0.000121       
36      0.000121       0.000000       0.000000       0.000000       0.000121       
38      0.000121       0.000000       0.000000       0.000000       0.000121       
39      0.000121       0.000000       0.000000       0.000000       0.000121       
48      0.000121       0.000000       0.000000       0.000000       0.000121       
tot     0.003600       0.000141       0.000142       0.000623       0.830000

Band 444   energy = 18.00464 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000144       0.000000       0.000000       0.000000       0.000144       
21      0.000144       0.000000       0.000000       0.000000       0.000144       
23      0.000144       0.000000       0.000000       0.000000       0.000144       
24      0.000169       0.000000       0.000000       0.000000       0.000169       
26      0.000144       0.000000       0.000000       0.000000       0.000144       
27      0.000169       0.000000       0.000000       0.000000       0.000169       
tot     0.003651       0.000416       0.000425       0.000017       0.830000

Band 445   energy = 18.13262 eV
atom    s              p_x            p_y            p_z            tot            
86      0.000121       0.000000       0.000000       0.000000       0.000121       
92      0.000225       0.000000       0.000000       0.000000       0.000225       
94      0.000225       0.000000       0.000000       0.000000       0.000225       
95      0.000121       0.000000       0.000000       0.000000       0.000121       
97      0.000121       0.000000       0.000000       0.000000       0.000121       
103     0.000225       0.000000       0.000000       0.000000       0.000225       
tot     0.002146       0.000369       0.000369       0.000331       0.888000

Band 446   energy = 18.13742 eV
atom    s              p_x            p_y            p_z            tot            
31      0.000036       0.000000       0.000000       0.000000       0.000036       
40      0.000036       0.000000       0.000000       0.000000       0.000036       
56      0.000036       0.000000       0.000000       0.000000       0.000036       
65      0.000036       0.000000       0.000000       0.000000       0.000036       
137     0.000036       0.000000       0.000000       0.000004       0.000040       
180     0.000036       0.000000       0.000000       0.000004       0.000040       
tot     0.000787       0.000287       0.000287       0.001127       0.972000

Band 447   energy = 18.13743 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000064       0.000000       0.000000       0.000000       0.000064       
50      0.000036       0.000000       0.000000       0.000000       0.000036       
51      0.000036       0.000000       0.000000       0.000000       0.000036       
140     0.000036       0.000004       0.000000       0.000000       0.000040       
163     0.000036       0.000000       0.000004       0.000000       0.000040       
210     0.000049       0.000000       0.000000       0.000000       0.000049       
tot     0.000799       0.000685       0.000680       0.000137       0.972000

Band 448   energy = 18.25461 eV
atom    s              p_x            p_y            p_z            tot            
12      0.000000       0.000000       0.000049       0.000004       0.000053       
50      0.000000       0.000000       0.000036       0.000009       0.000045       
51      0.000000       0.000000       0.000036       0.000009       0.000045       
94      0.000000       0.000049       0.000000       0.000009       0.000058       
202     0.000036       0.000009       0.000000       0.000000       0.000045       
204     0.000036       0.000000       0.000009       0.000000       0.000045       
tot     0.000796       0.000651       0.000669       0.000310       0.961000

Band 449   energy = 18.25462 eV
atom    s              p_x            p_y            p_z            tot            
31      0.000000       0.000000       0.000000       0.000064       0.000064       
56      0.000000       0.000000       0.000001       0.000064       0.000065       
65      0.000000       0.000000       0.000000       0.000064       0.000064       
103     0.000000       0.000036       0.000016       0.000000       0.000052       
141     0.000049       0.000000       0.000000       0.000009       0.000058       
156     0.000049       0.000009       0.000000       0.000000       0.000058       
tot     0.000778       0.000468       0.000466       0.000848       0.961000

Band 450   energy = 18.25705 eV
atom    s              p_x            p_y            p_z            tot            
49      0.000000       0.000049       0.000000       0.000000       0.000049       
74      0.000000       0.000000       0.000049       0.000000       0.000049       
86      0.000001       0.000000       0.000000       0.000049       0.000050       
97      0.000001       0.000049       0.000000       0.000000       0.000050       
118     0.000025       0.000025       0.000000       0.000000       0.000050       
120     0.000025       0.000000       0.000025       0.000000       0.000050       
tot     0.000792       0.000617       0.000620       0.000576       0.966000

Band 451   energy = 18.81480 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000000       0.000004       0.000009       0.000009       0.000022       
92      0.000000       0.000004       0.000016       0.000004       0.000024       
94      0.000000       0.000009       0.000009       0.000004       0.000022       
192     0.000000       0.000004       0.000009       0.000009       0.000022       
198     0.000000       0.000004       0.000009       0.000009       0.000022       
200     0.000000       0.000004       0.000009       0.000009       0.000022       
tot     0.000000       0.000210       0.000832       0.000476       0.974000

Band 452   energy = 18.81487 eV
atom    s              p_x            p_y            p_z            tot            
41      0.000000       0.000025       0.000016       0.000000       0.000041       
68      0.000000       0.000016       0.000016       0.000000       0.000032       
86      0.000000       0.000016       0.000009       0.000000       0.000025       
103     0.000000       0.000016       0.000016       0.000000       0.000032       
139     0.000000       0.000009       0.000016       0.000000       0.000025       
215     0.000000       0.000016       0.000016       0.000000       0.000032       
tot     0.000000       0.001100       0.001081       0.000001       0.974000

Band 453   energy = 18.81726 eV
atom    s              p_x            p_y            p_z            tot            
86      0.000000       0.000004       0.000000       0.000036       0.000040       
95      0.000000       0.000004       0.000004       0.000025       0.000033       
97      0.000000       0.000009       0.000000       0.000016       0.000025       
123     0.000000       0.000001       0.000000       0.000025       0.000026       
146     0.000000       0.000000       0.000000       0.000025       0.000025       
192     0.000000       0.000000       0.000000       0.000025       0.000025       
tot     0.000016       0.000247       0.000020       0.001796       0.974000

Band 454   energy = 19.34178 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000004       0.000001       0.000000       0.000081       0.000086       
14      0.000049       0.000016       0.000064       0.000121       0.000250       
41      0.000049       0.000400       0.000001       0.000004       0.000454       
44      0.000004       0.000025       0.000000       0.000025       0.000054       
68      0.000049       0.000004       0.000441       0.000000       0.000494       
215     0.003025       0.000004       0.000000       0.000036       0.003065       
tot     0.003643       0.000770       0.000780       0.000636       0.847000

Band 455   energy = 19.50829 eV
atom    s              p_x            p_y            p_z            tot            
15      0.000016       0.000049       0.000000       0.000000       0.000065       
42      0.000009       0.000000       0.000025       0.000025       0.000059       
136     0.000000       0.000081       0.000004       0.000000       0.000085       
148     0.000009       0.000000       0.000000       0.000081       0.000090       
167     0.000000       0.000009       0.000081       0.000000       0.000090       
177     0.000016       0.000000       0.000001       0.000064       0.000081       
tot     0.000905       0.000446       0.000405       0.000657       0.830000

Band 456   energy = 19.50830 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000000       0.000000       0.000000       0.000144       0.000144       
32      0.000016       0.000000       0.000121       0.000000       0.000137       
39      0.000064       0.000000       0.000000       0.000000       0.000064       
59      0.000016       0.000121       0.000000       0.000000       0.000137       
189     0.000001       0.000169       0.000000       0.000000       0.000170       
191     0.000004       0.000000       0.000169       0.000000       0.000173       
tot     0.000863       0.000589       0.000588       0.000440       0.830000

Band 457   energy = 19.51557 eV
atom    s              p_x            p_y            p_z            tot            
2       0.000049       0.000004       0.000000       0.000000       0.000053       
4       0.000049       0.000000       0.000004       0.000000       0.000053       
14      0.000000       0.000025       0.000025       0.000000       0.000050       
41      0.000100       0.000004       0.000001       0.000000       0.000105       
68      0.000100       0.000000       0.000009       0.000000       0.000109       
112     0.000000       0.000036       0.000036       0.000000       0.000072       
tot     0.001171       0.000581       0.000524       0.000370       0.825000

Band 458   energy = 19.51559 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000169       0.000000       0.000000       0.000001       0.000170       
123     0.000004       0.000000       0.000081       0.000000       0.000085       
146     0.000081       0.000000       0.000000       0.000000       0.000081       
171     0.000081       0.000000       0.000000       0.000000       0.000081       
192     0.000081       0.000000       0.000000       0.000000       0.000081       
198     0.000000       0.000081       0.000000       0.000000       0.000081       
tot     0.001135       0.000494       0.000557       0.000621       0.825000

Band 459   energy = 19.51723 eV
atom    s              p_x            p_y            p_z            tot            
15      0.000064       0.000000       0.000000       0.000004       0.000068       
17      0.000064       0.000000       0.000000       0.000009       0.000073       
32      0.000081       0.000001       0.000000       0.000004       0.000086       
42      0.000064       0.000001       0.000000       0.000004       0.000069       
59      0.000064       0.000001       0.000000       0.000004       0.000069       
71      0.000064       0.000000       0.000000       0.000009       0.000073       
tot     0.001475       0.000450       0.000651       0.000306       0.823000

Band 460   energy = 19.54154 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000004       0.000000       0.000009       0.000121       0.000134       
33      0.000004       0.000196       0.000000       0.000000       0.000200       
62      0.000004       0.000000       0.000169       0.000000       0.000173       
90      0.000121       0.000000       0.000000       0.000000       0.000121       
