# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 864
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.38031 eV
164     0.000000       0.000001       0.000144       0.000000       0.000145       
tot     0.000008       0.002633       0.002452       0.000022       0.997000

Band 383   energy = 10.48743 eV
atom    s              p_x            p_y            p_z            tot            
27      0.000000       0.000004       0.000016       0.000144       0.000164       
28      0.000000       0.000000       0.000004       0.000144       0.000148       
55      0.000000       0.000000       0.000004       0.000144       0.000148       
91      0.000000       0.000001       0.000016       0.000225       0.000242       
133     0.000000       0.000049       0.000081       0.000016       0.000146       
197     0.000000       0.000025       0.000064       0.000081       0.000170       
tot     0.000000       0.000642       0.001177       0.002218       0.997000

Band 384   energy = 10.48749 eV
atom    s              p_x            p_y            p_z            tot            
30      0.000000       0.000169       0.000000       0.000000       0.000169       
100     0.000000       0.000000       0.000225       0.000000       0.000225       
102     0.000000       0.000225       0.000000       0.000000       0.000225       
144     0.000000       0.000081       0.000144       0.000000       0.000225       
173     0.000000       0.000144       0.000081       0.000000       0.000225       
196     0.000000       0.000100       0.000100       0.000000       0.000200       
tot     0.000000       0.002627       0.002503       0.000186       0.997000

Band 385   energy = 10.52913 eV
atom    s              p_x            p_y            p_z            tot            
11      0.000000       0.000000       0.000081       0.000001       0.000082       
49      0.000000       0.000000       0.000100       0.000004       0.000104       
74      0.000000       0.000064       0.000000       0.000016       0.000080       
110     0.000000       0.000000       0.000100       0.000004       0.000104       
146     0.000000       0.000000       0.000100       0.000004       0.000104       
209     0.000000       0.000000       0.000081       0.000004       0.000085       
tot     0.000000       0.001404       0.002133       0.000284       0.997000

Band 386   energy = 10.53011 eV
atom    s              p_x            p_y            p_z            tot            
117     0.000000       0.000000       0.000001       0.000256       0.000257       
140     0.000000       0.000000       0.000004       0.000256       0.000260       
156     0.000000       0.000000       0.000000       0.000225       0.000225       
163     0.000000       0.000000       0.000004       0.000256       0.000260       
183     0.000000       0.000000       0.000004       0.000196       0.000200       
205     0.000000       0.000000       0.000000       0.000196       0.000196       
tot     0.000000       0.000541       0.000753       0.003377       0.997000

Band 387   energy = 10.53017 eV
atom    s              p_x            p_y            p_z            tot            
38      0.000000       0.000121       0.000036       0.000000       0.000157       
67      0.000000       0.000049       0.000121       0.000000       0.000170       
128     0.000000       0.000169       0.000000       0.000000       0.000169       
155     0.000000       0.000196       0.000000       0.000000       0.000196       
204     0.000000       0.000169       0.000000       0.000000       0.000169       
211     0.000000       0.000169       0.000000       0.000000       0.000169       
tot     0.000000       0.002680       0.002128       0.000328       0.997000

Band 388   energy = 10.56562 eV
atom    s              p_x            p_y            p_z            tot            
26      0.000000       0.000000       0.000081       0.000004       0.000085       
70      0.000000       0.000000       0.000100       0.000004       0.000104       
150     0.000000       0.000000       0.000081       0.000004       0.000085       
159     0.000000       0.000064       0.000000       0.000016       0.000080       
184     0.000000       0.000000       0.000100       0.000004       0.000104       
203     0.000000       0.000000       0.000081       0.000004       0.000085       
tot     0.000000       0.001448       0.002153       0.000310       0.997000

Band 389   energy = 10.60309 eV
atom    s              p_x            p_y            p_z            tot            
2       0.000000       0.000001       0.000000       0.000100       0.000101       
8       0.000000       0.000000       0.000000       0.000100       0.000100       
69      0.000000       0.000016       0.000000       0.000121       0.000137       
85      0.000000       0.000001       0.000000       0.000100       0.000101       
175     0.000000       0.000000       0.000000       0.000121       0.000121       
210     0.000000       0.000081       0.000064       0.000000       0.000145       
tot     0.000000       0.000484       0.000513       0.003377       0.997000

Band 390   energy = 10.60312 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000000       0.000064       0.000064       0.000000       0.000128       
69      0.000000       0.000081       0.000004       0.000001       0.000086       
137     0.000000       0.000081       0.000004       0.000009       0.000094       
153     0.000000       0.000081       0.000001       0.000000       0.000082       
162     0.000000       0.000000       0.000049       0.000049       0.000098       
182     0.000000       0.000000       0.000064       0.000009       0.000073       
tot     0.000000       0.001734       0.001281       0.000423       0.997000

Band 391   energy = 10.62800 eV
atom    s              p_x            p_y            p_z            tot            
27      0.000000       0.000036       0.000036       0.000000       0.000072       
30      0.000000       0.000001       0.000004       0.000081       0.000086       
61      0.000000       0.000016       0.000009       0.000025       0.000050       
91      0.000000       0.000025       0.000016       0.000000       0.000041       
100     0.000000       0.000016       0.000000       0.000025       0.000041       
102     0.000000       0.000000       0.000004       0.000064       0.000068       
tot     0.000000       0.000781       0.000668       0.001396       0.997000

Band 392   energy = 10.63212 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000169       0.000196       0.000000       0.000365       
51      0.000000       0.000036       0.000081       0.000000       0.000117       
80      0.000000       0.000081       0.000025       0.000000       0.000106       
103     0.000000       0.000100       0.000100       0.000000       0.000200       
119     0.000000       0.000000       0.000000       0.000121       0.000121       
155     0.000000       0.000004       0.000000       0.000100       0.000104       
tot     0.000000       0.001231       0.001457       0.001673       0.997000

Band 393   energy = 10.63216 eV
atom    s              p_x            p_y            p_z            tot            
49      0.000000       0.000016       0.000081       0.000081       0.000178       
74      0.000000       0.000169       0.000049       0.000009       0.000227       
92      0.000000       0.000004       0.000036       0.000049       0.000089       
94      0.000000       0.000081       0.000016       0.000009       0.000106       
211     0.000000       0.000004       0.000081       0.000009       0.000094       
213     0.000000       0.000121       0.000004       0.000000       0.000125       
tot     0.000000       0.001637       0.001299       0.000827       0.997000

Band 394   energy = 10.64272 eV
atom    s              p_x            p_y            p_z            tot            
99      0.000000       0.000016       0.000001       0.000081       0.000098       
138     0.000025       0.000000       0.000064       0.000000       0.000089       
145     0.000000       0.000000       0.000100       0.000000       0.000100       
165     0.000025       0.000064       0.000000       0.000000       0.000089       
176     0.000000       0.000100       0.000000       0.000000       0.000100       
215     0.000016       0.000009       0.000001       0.000081       0.000107       
tot     0.000246       0.000964       0.000997       0.000858       0.996000

Band 395   energy = 10.67447 eV
atom    s              p_x            p_y            p_z            tot            
44      0.000000       0.000000       0.000004       0.000169       0.000173       
113     0.000000       0.000001       0.000004       0.000169       0.000174       
115     0.000000       0.000036       0.000000       0.000121       0.000157       
145     0.000000       0.000049       0.000000       0.000196       0.000245       
176     0.000000       0.000001       0.000009       0.000289       0.000299       
188     0.000000       0.000064       0.000025       0.000064       0.000153       
tot     0.000000       0.001005       0.000428       0.003238       0.997000

Band 396   energy = 10.73069 eV
atom    s              p_x            p_y            p_z            tot            
36      0.000000       0.000016       0.000100       0.000009       0.000125       
63      0.000000       0.000064       0.000025       0.000016       0.000105       
98      0.000000       0.000036       0.000081       0.000016       0.000133       
142     0.000000       0.000004       0.000081       0.000004       0.000089       
195     0.000000       0.000004       0.000081       0.000004       0.000089       
205     0.000000       0.000036       0.000064       0.000004       0.000104       
tot     0.000000       0.000938       0.001505       0.000697       0.997000

Band 397   energy = 10.73078 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000000       0.000081       0.000081       0.000000       0.000162       
87      0.000000       0.000064       0.000025       0.000009       0.000098       
89      0.000000       0.000036       0.000081       0.000000       0.000117       
157     0.000000       0.000064       0.000049       0.000000       0.000113       
159     0.000000       0.000049       0.000049       0.000000       0.000098       
186     0.000000       0.000049       0.000064       0.000000       0.000113       
tot     0.000000       0.001457       0.001493       0.000246       0.997000

Band 398   energy = 10.79016 eV
atom    s              p_x            p_y            p_z            tot            
13      0.000000       0.000001       0.000004       0.000196       0.000201       
80      0.000000       0.000000       0.000000       0.000144       0.000144       
93      0.000000       0.000001       0.000004       0.000144       0.000149       
96      0.000000       0.000000       0.000000       0.000196       0.000196       
199     0.000000       0.000000       0.000000       0.000225       0.000225       
203     0.000000       0.000000       0.000000       0.000196       0.000196       
tot     0.000002       0.000371       0.000437       0.003862       0.997000

Band 399   energy = 10.79019 eV
atom    s              p_x            p_y            p_z            tot            
40      0.000000       0.000144       0.000081       0.000000       0.000225       
65      0.000000       0.000100       0.000121       0.000000       0.000221       
70      0.000000       0.000025       0.000100       0.000000       0.000125       
83      0.000000       0.000036       0.000100       0.000000       0.000136       
85      0.000000       0.000121       0.000025       0.000000       0.000146       
175     0.000000       0.000121       0.000009       0.000000       0.000130       
tot     0.000005       0.002211       0.001874       0.000144       0.997000

Band 400   energy = 10.79467 eV
atom    s              p_x            p_y            p_z            tot            
27      0.000000       0.000004       0.000000       0.000256       0.000260       
30      0.000000       0.000081       0.000000       0.000064       0.000145       
137     0.000000       0.000004       0.000064       0.000100       0.000168       
162     0.000000       0.000169       0.000000       0.000049       0.000218       
205     0.000000       0.000004       0.000000       0.000144       0.000148       
210     0.000000       0.000004       0.000000       0.000361       0.000365       
tot     0.000004       0.001097       0.000508       0.002857       0.997000

Band 401   energy = 10.82064 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000000       0.000000       0.000121       0.000121       
30      0.000000       0.000016       0.000121       0.000009       0.000146       
103     0.000000       0.000000       0.000000       0.000169       0.000169       
129     0.000000       0.000000       0.000000       0.000225       0.000225       
133     0.000000       0.000000       0.000000       0.000289       0.000289       
206     0.000000       0.000000       0.000000       0.000121       0.000121       
tot     0.000000       0.000492       0.000730       0.003007       0.997000

Band 402   energy = 10.82068 eV
atom    s              p_x            p_y            p_z            tot            
27      0.000000       0.000100       0.000081       0.000000       0.000181       
30      0.000000       0.000049       0.000036       0.000000       0.000085       
110     0.000000       0.000081       0.000000       0.000025       0.000106       
114     0.000000       0.000000       0.000036       0.000049       0.000085       
148     0.000000       0.000144       0.000000       0.000000       0.000144       
177     0.000000       0.000000       0.000121       0.000000       0.000121       
tot     0.000000       0.001776       0.001225       0.000596       0.997000

Band 403   energy = 10.84037 eV
atom    s              p_x            p_y            p_z            tot            
46      0.000000       0.000000       0.000081       0.000004       0.000085       
52      0.000000       0.000000       0.000064       0.000004       0.000068       
97      0.000000       0.000000       0.000064       0.000004       0.000068       
109     0.000000       0.000000       0.000064       0.000009       0.000073       
119     0.000000       0.000000       0.000100       0.000000       0.000100       
123     0.000000       0.000000       0.000081       0.000004       0.000085       
tot     0.000000       0.001483       0.002154       0.000383       0.998000

Band 404   energy = 10.86412 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000000       0.000100       0.000121       0.000000       0.000221       
47      0.000000       0.000100       0.000036       0.000000       0.000136       
139     0.000000       0.000081       0.000036       0.000009       0.000126       
141     0.000000       0.000009       0.000169       0.000000       0.000178       
166     0.000000       0.000144       0.000009       0.000000       0.000153       
168     0.000000       0.000009       0.000169       0.000009       0.000187       
tot     0.000008       0.001388       0.001937       0.001192       0.997000

Band 405   energy = 10.86414 eV
atom    s              p_x            p_y            p_z            tot            
20      0.000000       0.000000       0.000009       0.000121       0.000130       
33      0.000000       0.000004       0.000100       0.000064       0.000168       
62      0.000000       0.000196       0.000009       0.000004       0.000209       
86      0.000000       0.000064       0.000064       0.000000       0.000128       
183     0.000000       0.000121       0.000025       0.000000       0.000146       
192     0.000000       0.000121       0.000100       0.000000       0.000221       
tot     0.000007       0.001595       0.001193       0.001315       0.997000

Band 406   energy = 10.87814 eV
atom    s              p_x            p_y            p_z            tot            
4       0.000000       0.000000       0.000000       0.000196       0.000196       
84      0.000000       0.000000       0.000000       0.000289       0.000289       
88      0.000000       0.000000       0.000000       0.000225       0.000225       
110     0.000000       0.000000       0.000000       0.000121       0.000121       
190     0.000000       0.000000       0.000000       0.000169       0.000169       
194     0.000000       0.000000       0.000000       0.000196       0.000196       
tot     0.000005       0.000418       0.000440       0.003455       0.997000

Band 407   energy = 10.87816 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000081       0.000081       0.000000       0.000162       
19      0.000000       0.000081       0.000081       0.000000       0.000162       
84      0.000000       0.000000       0.000144       0.000000       0.000144       
88      0.000000       0.000169       0.000000       0.000000       0.000169       
107     0.000000       0.000081       0.000036       0.000016       0.000133       
185     0.000000       0.000144       0.000001       0.000000       0.000145       
tot     0.000021       0.001960       0.001660       0.000248       0.997000

Band 408   energy = 10.91472 eV
atom    s              p_x            p_y            p_z            tot            
32      0.000000       0.000000       0.000000       0.000196       0.000196       
105     0.000000       0.000000       0.000000       0.000196       0.000196       
127     0.000000       0.000001       0.000000       0.000289       0.000290       
131     0.000000       0.000000       0.000000       0.000361       0.000361       
165     0.000000       0.000000       0.000000       0.000196       0.000196       
208     0.000000       0.000000       0.000000       0.000196       0.000196       
tot     0.000000       0.000339       0.000323       0.005342       0.997000

Band 409   energy = 10.91475 eV
atom    s              p_x            p_y            p_z            tot            
15      0.000000       0.000036       0.000144       0.000001       0.000181       
17      0.000000       0.000196       0.000016       0.000000       0.000212       
48      0.000000       0.000121       0.000000       0.000000       0.000121       
108     0.000000       0.000121       0.000036       0.000036       0.000193       
127     0.000000       0.000144       0.000000       0.000000       0.000144       
138     0.000000       0.000144       0.000000       0.000000       0.000144       
tot     0.000002       0.002443       0.001534       0.000493       0.997000

Band 410   energy = 10.92309 eV
atom    s              p_x            p_y            p_z            tot            
99      0.000004       0.000036       0.000004       0.000196       0.000240       
125     0.000000       0.000081       0.000009       0.000484       0.000574       
158     0.000000       0.000016       0.000025       0.000144       0.000185       
165     0.000000       0.000004       0.000004       0.000144       0.000152       
181     0.000000       0.000081       0.000001       0.000100       0.000182       
214     0.000000       0.000009       0.000000       0.000256       0.000265       
tot     0.000072       0.000943       0.000487       0.002936       0.996000

Band 411   energy = 10.97448 eV
atom    s              p_x            p_y            p_z            tot            
17      0.000000       0.000100       0.000064       0.000000       0.000164       
32      0.000000       0.000000       0.000196       0.000016       0.000212       
42      0.000000       0.000000       0.000225       0.000004       0.000229       
71      0.000000       0.000144       0.000000       0.000025       0.000169       
138     0.000000       0.000121       0.000000       0.000036       0.000157       
165     0.000000       0.000000       0.000196       0.000009       0.000205       
tot     0.000000       0.001695       0.002372       0.000419       0.998000

Band 412   energy = 10.99451 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000000       0.000009       0.000049       0.000225       0.000283       
18      0.000000       0.000000       0.000025       0.001089       0.001114       
112     0.000000       0.000016       0.000081       0.000196       0.000293       
124     0.000000       0.000009       0.000049       0.000169       0.000227       
138     0.000000       0.000025       0.000004       0.000196       0.000225       
165     0.000000       0.000000       0.000121       0.000121       0.000242       
tot     0.000000       0.000772       0.001732       0.003262       0.997000

Band 413   energy = 10.99460 eV
atom    s              p_x            p_y            p_z            tot            
33      0.000000       0.000784       0.000001       0.000000       0.000785       
44      0.000000       0.000256       0.000016       0.000000       0.000272       
62      0.000000       0.000000       0.000576       0.000036       0.000612       
121     0.000000       0.000049       0.000256       0.000001       0.000306       
123     0.000000       0.000289       0.000049       0.000000       0.000338       
201     0.000000       0.000144       0.000144       0.000000       0.000288       
tot     0.000000       0.003750       0.003232       0.000100       0.997000

Band 414   energy = 11.49609 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000000       0.000000       0.000000       0.000169       0.000169       
27      0.000000       0.000000       0.000004       0.000169       0.000173       
82      0.000000       0.000001       0.000025       0.000324       0.000350       
107     0.000000       0.000004       0.000016       0.000144       0.000164       
108     0.000000       0.000000       0.000004       0.000144       0.000148       
188     0.000000       0.000000       0.000016       0.000361       0.000377       
tot     0.000004       0.000704       0.000958       0.002513       0.997000

Band 415   energy = 11.49618 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000000       0.000169       0.000000       0.000000       0.000169       
88      0.000000       0.000000       0.000169       0.000000       0.000169       
101     0.000000       0.000000       0.000289       0.000000       0.000289       
105     0.000000       0.000289       0.000000       0.000000       0.000289       
145     0.000000       0.000000       0.000324       0.000000       0.000324       
176     0.000000       0.000324       0.000000       0.000000       0.000324       
tot     0.000008       0.002464       0.002395       0.000276       0.997000

Band 416   energy = 11.53373 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000000       0.000016       0.000000       0.000400       0.000416       
36      0.000000       0.000121       0.000004       0.000169       0.000294       
90      0.000000       0.000100       0.000016       0.000676       0.000792       
116     0.000000       0.000081       0.000009       0.000529       0.000619       
139     0.000000       0.000036       0.000016       0.000256       0.000308       
192     0.000000       0.000025       0.000004       0.000324       0.000353       
tot     0.000009       0.001035       0.000390       0.004591       0.997000

Band 417   energy = 11.69890 eV
atom    s              p_x            p_y            p_z            tot            
13      0.000000       0.000004       0.000000       0.000064       0.000068       
93      0.000000       0.000004       0.000000       0.000064       0.000068       
96      0.000000       0.000000       0.000000       0.000100       0.000100       
109     0.000000       0.000064       0.000001       0.000004       0.000069       
130     0.000000       0.000001       0.000000       0.000081       0.000082       
132     0.000000       0.000000       0.000000       0.000121       0.000121       
tot     0.000000       0.001206       0.001174       0.001485       0.997000

Band 418   energy = 11.74130 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000000       0.000000       0.000169       0.000169       
91      0.000000       0.000000       0.000004       0.000121       0.000125       
103     0.000000       0.000000       0.000004       0.000169       0.000173       
117     0.000000       0.000000       0.000001       0.000121       0.000122       
129     0.000000       0.000000       0.000001       0.000144       0.000145       
210     0.000000       0.000000       0.000001       0.000324       0.000325       
tot     0.000000       0.000586       0.000721       0.002760       0.997000

Band 419   energy = 11.74136 eV
atom    s              p_x            p_y            p_z            tot            
49      0.000000       0.000100       0.000000       0.000000       0.000100       
92      0.000000       0.000144       0.000000       0.000000       0.000144       
94      0.000000       0.000000       0.000144       0.000000       0.000144       
116     0.000000       0.000064       0.000064       0.000000       0.000128       
137     0.000000       0.000001       0.000169       0.000001       0.000171       
162     0.000000       0.000196       0.000000       0.000000       0.000196       
tot     0.000000       0.002148       0.001740       0.000476       0.997000

Band 420   energy = 11.77541 eV
atom    s              p_x            p_y            p_z            tot            
6       0.000000       0.000000       0.000081       0.000009       0.000090       
35      0.000000       0.000081       0.000000       0.000009       0.000090       
60      0.000000       0.000000       0.000121       0.000001       0.000122       
72      0.000000       0.000025       0.000064       0.000000       0.000089       
92      0.000000       0.000000       0.000100       0.000004       0.000104       
113     0.000000       0.000000       0.000121       0.000004       0.000125       
tot     0.000000       0.001477       0.002145       0.000317       0.997000

Band 421   energy = 11.82595 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000000       0.000169       0.000256       0.000000       0.000425       
86      0.000000       0.000000       0.000000       0.000625       0.000625       
112     0.000000       0.000000       0.000000       0.000225       0.000225       
139     0.000000       0.000144       0.000064       0.000009       0.000217       
168     0.000000       0.000025       0.000289       0.000009       0.000323       
192     0.000000       0.000000       0.000004       0.000169       0.000173       
tot     0.000000       0.001325       0.001655       0.001979       0.997000

Band 422   energy = 11.82596 eV
atom    s              p_x            p_y            p_z            tot            
33      0.000000       0.000025       0.000100       0.000100       0.000225       
62      0.000000       0.000225       0.000049       0.000004       0.000278       
95      0.000000       0.000000       0.000100       0.000064       0.000164       
97      0.000000       0.000256       0.000000       0.000016       0.000272       
168     0.000000       0.000121       0.000025       0.000004       0.000150       
192     0.000000       0.000169       0.000144       0.000000       0.000313       
tot     0.000000       0.001693       0.001237       0.001359       0.997000

Band 423   energy = 11.90568 eV
atom    s              p_x            p_y            p_z            tot            
15      0.000000       0.000009       0.000196       0.000004       0.000209       
32      0.000000       0.000100       0.000000       0.000100       0.000200       
59      0.000000       0.000001       0.000196       0.000016       0.000213       
112     0.000000       0.000100       0.000100       0.000000       0.000200       
121     0.000000       0.000144       0.000000       0.000049       0.000193       
123     0.000000       0.000000       0.000256       0.000009       0.000265       
tot     0.000000       0.001755       0.002044       0.001284       0.997000

Band 424   energy = 12.02047 eV
atom    s              p_x            p_y            p_z            tot            
32      0.000000       0.000036       0.000064       0.000169       0.000269       
33      0.000000       0.000081       0.000004       0.000225       0.000310       
59      0.000000       0.000025       0.000000       0.000361       0.000386       
62      0.000000       0.000000       0.000025       0.000441       0.000466       
138     0.000000       0.000004       0.000000       0.000324       0.000328       
165     0.000000       0.000000       0.000000       0.000289       0.000289       
tot     0.000000       0.001108       0.000786       0.004156       0.997000

Band 425   energy = 12.02050 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000000       0.000004       0.000000       0.000625       0.000629       
33      0.000000       0.000049       0.000256       0.000000       0.000305       
42      0.000000       0.000196       0.000121       0.000000       0.000317       
62      0.000000       0.000289       0.000016       0.000000       0.000305       
124     0.000000       0.000000       0.000000       0.000256       0.000256       
192     0.000000       0.000225       0.000169       0.000000       0.000394       
tot     0.000000       0.002286       0.002078       0.001666       0.997000

Band 426   energy = 12.52064 eV
atom    s              p_x            p_y            p_z            tot            
138     0.000000       0.000000       0.001369       0.000001       0.001370       
144     0.000009       0.000049       0.000009       0.000324       0.000391       
165     0.000000       0.001444       0.000000       0.000000       0.001444       
173     0.000009       0.000049       0.000009       0.000324       0.000391       
201     0.000000       0.000009       0.000081       0.000729       0.000819       
215     0.000256       0.011236       0.001600       0.072361       0.085453       
tot     0.000289       0.012935       0.003178       0.074238       0.988000

Band 427   energy = 13.04126 eV
atom    s              p_x            p_y            p_z            tot            
33      0.000000       0.000001       0.000016       0.000009       0.000026       
86      0.000000       0.000004       0.000016       0.000009       0.000029       
112     0.000000       0.000009       0.000016       0.000001       0.000026       
139     0.000000       0.000001       0.000016       0.000009       0.000026       
192     0.000000       0.000009       0.000025       0.000009       0.000043       
201     0.000001       0.000000       0.000000       0.000036       0.000037       
tot     0.000001       0.000260       0.000871       0.000529       0.993000

Band 428   energy = 13.04139 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000000       0.000016       0.000016       0.000000       0.000032       
42      0.000000       0.000016       0.000009       0.000000       0.000025       
138     0.000000       0.000001       0.000036       0.000000       0.000037       
139     0.000000       0.000025       0.000025       0.000000       0.000050       
165     0.000000       0.000025       0.000001       0.000000       0.000026       
168     0.000000       0.000025       0.000016       0.000000       0.000041       
tot     0.000000       0.001193       0.001234       0.000000       0.993000

Band 429   energy = 13.11354 eV
atom    s              p_x            p_y            p_z            tot            
121     0.000000       0.000009       0.000000       0.000036       0.000045       
123     0.000000       0.000001       0.000000       0.000049       0.000050       
138     0.000000       0.000016       0.000484       0.000001       0.000501       
165     0.000000       0.000324       0.000009       0.000049       0.000382       
201     0.000000       0.000081       0.000169       0.000049       0.000299       
215     0.000000       0.000064       0.000009       0.000361       0.000434       
tot     0.000000       0.000664       0.000700       0.002022       0.992000

Band 430   energy = 15.03033 eV
atom    s              p_x            p_y            p_z            tot            
113     0.000004       0.000081       0.000000       0.000000       0.000085       
115     0.000004       0.000000       0.000081       0.000000       0.000085       
138     0.000049       0.000009       0.024336       0.000025       0.024419       
165     0.000049       0.025281       0.000016       0.000004       0.025350       
201     0.000049       0.000196       0.001521       0.012321       0.014087       
215     0.000484       0.001369       0.000196       0.008649       0.010698       
tot     0.000691       0.027159       0.026335       0.021296       0.982000

Band 431   energy = 16.72226 eV
atom    s              p_x            p_y            p_z            tot            
115     0.000049       0.000004       0.000196       0.000000       0.000249       
138     0.000841       0.000064       0.085264       0.000036       0.086205       
148     0.000036       0.000004       0.000001       0.000144       0.000185       
167     0.000049       0.000000       0.000256       0.000000       0.000305       
191     0.000049       0.000000       0.000196       0.000004       0.000249       
201     0.000625       0.000625       0.004624       0.029241       0.035115       
tot     0.001736       0.000831       0.090699       0.029596       0.972000

Band 432   energy = 16.72229 eV
atom    s              p_x            p_y            p_z            tot            
113     0.000064       0.000225       0.000004       0.000016       0.000309       
136     0.000081       0.000400       0.000000       0.000000       0.000481       
138     0.000049       0.000004       0.005184       0.000004       0.005241       
165     0.001369       0.131044       0.000100       0.000049       0.132562       
189     0.000081       0.000361       0.000004       0.000000       0.000446       
201     0.000121       0.000144       0.000841       0.005776       0.006882       
tot     0.001821       0.132219       0.006270       0.006019       0.972000

Band 433   energy = 17.21569 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000081       0.000004       0.000004       0.000000       0.000089       
19      0.000100       0.000004       0.000004       0.000000       0.000108       
48      0.000064       0.000000       0.000000       0.000001       0.000065       
53      0.000064       0.000000       0.000000       0.000001       0.000065       
76      0.000081       0.000000       0.000000       0.000000       0.000081       
206     0.000064       0.000004       0.000004       0.000000       0.000072       
tot     0.001985       0.000530       0.000518       0.000044       0.942000

Band 434   energy = 17.21570 eV
atom    s              p_x            p_y            p_z            tot            
46      0.000081       0.000000       0.000000       0.000004       0.000085       
52      0.000064       0.000000       0.000000       0.000004       0.000068       
55      0.000064       0.000001       0.000000       0.000000       0.000065       
64      0.000064       0.000000       0.000001       0.000000       0.000065       
66      0.000064       0.000000       0.000000       0.000000       0.000064       
170     0.000049       0.000000       0.000000       0.000004       0.000053       
tot     0.002020       0.000152       0.000148       0.000792       0.942000

Band 435   energy = 17.24886 eV
atom    s              p_x            p_y            p_z            tot            
27      0.000064       0.000000       0.000000       0.000000       0.000064       
99      0.000361       0.000000       0.000000       0.000000       0.000361       
125     0.000081       0.000001       0.000000       0.000016       0.000098       
159     0.000169       0.000000       0.000000       0.000000       0.000169       
184     0.000169       0.000000       0.000000       0.000000       0.000169       
205     0.000169       0.000000       0.000000       0.000000       0.000169       
tot     0.002219       0.000361       0.000360       0.000322       0.942000

Band 436   energy = 17.28312 eV
atom    s              p_x            p_y            p_z            tot            
82      0.000121       0.000000       0.000000       0.000000       0.000121       
107     0.000100       0.000000       0.000000       0.000000       0.000100       
155     0.000121       0.000000       0.000000       0.000000       0.000121       
180     0.000100       0.000000       0.000000       0.000000       0.000100       
201     0.000000       0.000004       0.000016       0.000169       0.000189       
214     0.000225       0.000000       0.000000       0.000000       0.000225       
tot     0.001963       0.000549       0.000587       0.000233       0.941000

Band 437   energy = 17.28314 eV
atom    s              p_x            p_y            p_z            tot            
138     0.000000       0.000000       0.000169       0.000000       0.000169       
140     0.000121       0.000000       0.000000       0.000000       0.000121       
149     0.000121       0.000001       0.000001       0.000000       0.000123       
165     0.000000       0.000225       0.000000       0.000000       0.000225       
172     0.000121       0.000000       0.000004       0.000000       0.000125       
181     0.000144       0.000000       0.000000       0.000000       0.000144       
tot     0.001953       0.000420       0.000354       0.000808       0.941000

Band 438   energy = 17.29091 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000121       0.000000       0.000000       0.000000       0.000121       
49      0.000121       0.000000       0.000000       0.000000       0.000121       
74      0.000121       0.000000       0.000000       0.000000       0.000121       
90      0.000100       0.000000       0.000000       0.000001       0.000101       
125     0.000225       0.000000       0.000000       0.000009       0.000234       
145     0.000100       0.000000       0.000000       0.000000       0.000100       
tot     0.002158       0.000361       0.000377       0.000317       0.935000

Band 439   energy = 17.83438 eV
atom    s              p_x            p_y            p_z            tot            
110     0.000144       0.000000       0.000000       0.000000       0.000144       
113     0.000196       0.000000       0.000000       0.000000       0.000196       
115     0.000196       0.000000       0.000000       0.000000       0.000196       
116     0.000289       0.000000       0.000000       0.000000       0.000289       
124     0.000196       0.000000       0.000000       0.000000       0.000196       
215     0.000324       0.000000       0.000000       0.000001       0.000325       
tot     0.003519       0.000382       0.000373       0.000331       0.847000

Band 440   energy = 17.89941 eV
atom    s              p_x            p_y            p_z            tot            
35      0.000081       0.000000       0.000000       0.000000       0.000081       
36      0.000064       0.000000       0.000000       0.000001       0.000065       
44      0.000081       0.000000       0.000000       0.000000       0.000081       
53      0.000100       0.000000       0.000000       0.000001       0.000101       
54      0.000081       0.000000       0.000000       0.000000       0.000081       
78      0.000081       0.000000       0.000000       0.000004       0.000085       
tot     0.002283       0.000075       0.000093       0.000475       0.839000

Band 441   energy = 17.89942 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000100       0.000000       0.000000       0.000000       0.000100       
2       0.000121       0.000000       0.000000       0.000000       0.000121       
3       0.000121       0.000000       0.000000       0.000000       0.000121       
