# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 861
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.26148 eV
148     0.000000       0.000100       0.000004       0.000000       0.000104       
184     0.000000       0.000000       0.000121       0.000001       0.000122       
tot     0.000000       0.001555       0.001930       0.000637       0.998000

Band 367   energy = 9.20706 eV
atom    s              p_x            p_y            p_z            tot            
82      0.000000       0.000064       0.000016       0.000081       0.000161       
96      0.000000       0.000000       0.000000       0.000144       0.000144       
108     0.000000       0.000004       0.000000       0.000441       0.000445       
117     0.000000       0.000000       0.000000       0.000256       0.000256       
205     0.000000       0.000000       0.000000       0.000169       0.000169       
206     0.000000       0.000064       0.000064       0.000000       0.000128       
tot     0.000000       0.000669       0.000718       0.003463       0.998000

Band 368   energy = 9.20880 eV
atom    s              p_x            p_y            p_z            tot            
28      0.000000       0.000000       0.000004       0.000144       0.000148       
34      0.000000       0.000000       0.000000       0.000121       0.000121       
40      0.000000       0.000081       0.000016       0.000000       0.000097       
57      0.000000       0.000009       0.000000       0.000081       0.000090       
65      0.000000       0.000016       0.000081       0.000000       0.000097       
117     0.000000       0.000049       0.000049       0.000000       0.000098       
tot     0.000000       0.001166       0.001201       0.001770       0.998000

Band 369   energy = 9.21244 eV
atom    s              p_x            p_y            p_z            tot            
99      0.000000       0.000001       0.000000       0.000100       0.000101       
108     0.000000       0.000064       0.000036       0.000001       0.000101       
116     0.000000       0.000100       0.000064       0.000009       0.000173       
133     0.000000       0.000049       0.000036       0.000000       0.000085       
188     0.000000       0.000081       0.000064       0.000000       0.000145       
192     0.000000       0.000064       0.000064       0.000000       0.000128       
tot     0.000000       0.001823       0.001372       0.001052       0.998000

Band 370   energy = 9.21732 eV
atom    s              p_x            p_y            p_z            tot            
31      0.000000       0.000144       0.000000       0.000004       0.000148       
109     0.000000       0.000016       0.000049       0.000064       0.000129       
111     0.000000       0.000100       0.000036       0.000009       0.000145       
141     0.000000       0.000169       0.000001       0.000000       0.000170       
149     0.000000       0.000100       0.000016       0.000025       0.000141       
172     0.000000       0.000004       0.000036       0.000121       0.000161       
tot     0.000000       0.001972       0.001706       0.000885       0.998000

Band 371   energy = 9.22002 eV
atom    s              p_x            p_y            p_z            tot            
3       0.000000       0.000000       0.000100       0.000049       0.000149       
7       0.000000       0.000169       0.000004       0.000009       0.000182       
37      0.000000       0.000100       0.000016       0.000009       0.000125       
64      0.000000       0.000004       0.000049       0.000064       0.000117       
155     0.000000       0.000225       0.000000       0.000004       0.000229       
180     0.000000       0.000004       0.000144       0.000016       0.000164       
tot     0.000000       0.002175       0.001419       0.000814       0.998000

Band 372   energy = 9.22268 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000000       0.000000       0.000001       0.000484       0.000485       
56      0.000000       0.000000       0.000000       0.000196       0.000196       
112     0.000000       0.000000       0.000004       0.000576       0.000580       
116     0.000000       0.000000       0.000000       0.000225       0.000225       
129     0.000000       0.000000       0.000004       0.000169       0.000173       
192     0.000000       0.000009       0.000000       0.000196       0.000205       
tot     0.000000       0.000180       0.000175       0.006010       0.998000

Band 373   energy = 9.22650 eV
atom    s              p_x            p_y            p_z            tot            
11      0.000000       0.000000       0.000001       0.000169       0.000170       
13      0.000000       0.000000       0.000000       0.000225       0.000225       
15      0.000000       0.000000       0.000000       0.000225       0.000225       
16      0.000000       0.000001       0.000000       0.000256       0.000257       
17      0.000000       0.000000       0.000000       0.000225       0.000225       
80      0.000000       0.000036       0.000000       0.000169       0.000205       
tot     0.000000       0.000509       0.000668       0.003664       0.998000

Band 374   energy = 9.23148 eV
atom    s              p_x            p_y            p_z            tot            
35      0.000000       0.000001       0.000144       0.000016       0.000161       
38      0.000000       0.000001       0.000144       0.000004       0.000149       
39      0.000000       0.000004       0.000144       0.000001       0.000149       
45      0.000000       0.000000       0.000256       0.000000       0.000256       
72      0.000000       0.000169       0.000000       0.000009       0.000178       
188     0.000000       0.000081       0.000081       0.000000       0.000162       
tot     0.000000       0.001748       0.002583       0.000572       0.998000

Band 375   energy = 9.23968 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000064       0.000049       0.000004       0.000117       
19      0.000000       0.000064       0.000049       0.000000       0.000113       
86      0.000000       0.000081       0.000144       0.000004       0.000229       
103     0.000000       0.000064       0.000100       0.000004       0.000168       
192     0.000000       0.000000       0.000009       0.000256       0.000265       
196     0.000000       0.000000       0.000000       0.000225       0.000225       
tot     0.000000       0.001477       0.001685       0.001491       0.998000

Band 376   energy = 9.24488 eV
atom    s              p_x            p_y            p_z            tot            
31      0.000000       0.000000       0.000144       0.000000       0.000144       
56      0.000000       0.000121       0.000000       0.000000       0.000121       
149     0.000000       0.000000       0.000004       0.000121       0.000125       
193     0.000000       0.000009       0.000121       0.000004       0.000134       
202     0.000000       0.000000       0.000100       0.000025       0.000125       
204     0.000000       0.000036       0.000000       0.000081       0.000117       
tot     0.000000       0.000970       0.001193       0.002121       0.998000

Band 377   energy = 9.26192 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000000       0.000004       0.000049       0.000441       0.000494       
33      0.000000       0.000121       0.000000       0.000000       0.000121       
62      0.000000       0.000000       0.000121       0.000000       0.000121       
115     0.000000       0.000000       0.000144       0.000000       0.000144       
124     0.000000       0.000121       0.000256       0.000064       0.000441       
197     0.000000       0.000169       0.000144       0.000000       0.000313       
tot     0.000000       0.001366       0.001893       0.001458       0.998000

Band 378   energy = 9.27952 eV
atom    s              p_x            p_y            p_z            tot            
33      0.000000       0.000900       0.000000       0.000000       0.000900       
55      0.000000       0.000000       0.000144       0.000000       0.000144       
62      0.000000       0.000000       0.000729       0.000004       0.000733       
113     0.000000       0.000441       0.000009       0.000009       0.000459       
115     0.000000       0.000016       0.000529       0.000000       0.000545       
125     0.000000       0.000064       0.000064       0.000000       0.000128       
tot     0.000000       0.002815       0.002738       0.000444       0.998000

Band 379   energy = 9.32244 eV
atom    s              p_x            p_y            p_z            tot            
32      0.000000       0.000000       0.000729       0.000009       0.000738       
59      0.000000       0.000441       0.000000       0.000081       0.000522       
148     0.000000       0.000025       0.000000       0.000144       0.000169       
167     0.000000       0.000000       0.000169       0.000000       0.000169       
189     0.000000       0.000484       0.000016       0.000000       0.000500       
191     0.000000       0.000009       0.000324       0.000025       0.000358       
tot     0.000000       0.002032       0.002496       0.001018       0.998000

Band 380   energy = 9.96722 eV
atom    s              p_x            p_y            p_z            tot            
52      0.000000       0.000004       0.000004       0.000144       0.000152       
75      0.000000       0.000036       0.000000       0.000121       0.000157       
160     0.000000       0.000016       0.000004       0.000121       0.000141       
187     0.000000       0.000025       0.000001       0.000121       0.000147       
196     0.000000       0.000016       0.000001       0.000144       0.000161       
215     0.000081       0.000484       0.000064       0.003136       0.003765       
tot     0.000081       0.001087       0.000225       0.006040       0.997000

Band 381   energy = 10.07244 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000036       0.000081       0.000016       0.000133       
15      0.000000       0.000009       0.000081       0.000025       0.000115       
108     0.000000       0.000009       0.000036       0.000100       0.000145       
152     0.000000       0.000000       0.000025       0.000100       0.000125       
179     0.000000       0.000004       0.000009       0.000121       0.000134       
201     0.000064       0.000004       0.000081       0.001521       0.001670       
tot     0.000064       0.000500       0.001284       0.003307       0.997000

Band 382   energy = 10.12474 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000081       0.000081       0.000000       0.000162       
73      0.000000       0.000049       0.000100       0.000000       0.000149       
75      0.000000       0.000100       0.000049       0.000000       0.000149       
127     0.000000       0.000000       0.000144       0.000000       0.000144       
138     0.000009       0.000009       0.000225       0.000000       0.000243       
165     0.000009       0.000225       0.000009       0.000000       0.000243       
tot     0.000018       0.002642       0.002632       0.000014       0.997000

Band 383   energy = 10.45330 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000000       0.000004       0.000000       0.000100       0.000104       
112     0.000000       0.000036       0.000049       0.000000       0.000085       
138     0.000025       0.000036       0.000484       0.000000       0.000545       
165     0.000025       0.000484       0.000036       0.000000       0.000545       
201     0.000025       0.000100       0.000361       0.000529       0.001015       
215     0.000016       0.000324       0.000100       0.000484       0.000924       
tot     0.000181       0.001556       0.001625       0.002360       0.995000

Band 384   energy = 10.54926 eV
atom    s              p_x            p_y            p_z            tot            
27      0.000000       0.000016       0.000036       0.000049       0.000101       
91      0.000000       0.000016       0.000049       0.000064       0.000129       
160     0.000000       0.000009       0.000049       0.000036       0.000094       
187     0.000000       0.000016       0.000036       0.000049       0.000101       
196     0.000000       0.000016       0.000049       0.000049       0.000114       
215     0.000000       0.000000       0.000009       0.000196       0.000205       
tot     0.000000       0.000852       0.001404       0.001076       0.997000

Band 385   energy = 10.55609 eV
atom    s              p_x            p_y            p_z            tot            
30      0.000000       0.000196       0.000000       0.000000       0.000196       
61      0.000000       0.000000       0.000225       0.000000       0.000225       
100     0.000000       0.000000       0.000196       0.000000       0.000196       
102     0.000000       0.000169       0.000000       0.000000       0.000169       
160     0.000000       0.000081       0.000081       0.000000       0.000162       
196     0.000000       0.000081       0.000081       0.000000       0.000162       
tot     0.000000       0.002366       0.002576       0.000107       0.997000

Band 386   energy = 10.58833 eV
atom    s              p_x            p_y            p_z            tot            
98      0.000000       0.000016       0.000004       0.000049       0.000069       
108     0.000000       0.000081       0.000036       0.000025       0.000142       
147     0.000000       0.000081       0.000009       0.000009       0.000099       
174     0.000000       0.000016       0.000049       0.000016       0.000081       
201     0.000000       0.000025       0.000004       0.000064       0.000093       
210     0.000000       0.000064       0.000036       0.000016       0.000116       
tot     0.000000       0.001563       0.000903       0.000607       0.997000

Band 387   energy = 10.59444 eV
atom    s              p_x            p_y            p_z            tot            
25      0.000000       0.000000       0.000081       0.000001       0.000082       
27      0.000000       0.000049       0.000049       0.000000       0.000098       
29      0.000000       0.000004       0.000081       0.000000       0.000085       
58      0.000000       0.000081       0.000004       0.000001       0.000086       
177     0.000000       0.000004       0.000081       0.000000       0.000085       
188     0.000000       0.000049       0.000049       0.000000       0.000098       
tot     0.000000       0.001393       0.001883       0.000480       0.997000

Band 388   energy = 10.59902 eV
atom    s              p_x            p_y            p_z            tot            
24      0.000000       0.000081       0.000000       0.000004       0.000085       
119     0.000000       0.000081       0.000000       0.000000       0.000081       
155     0.000000       0.000064       0.000004       0.000009       0.000077       
162     0.000000       0.000049       0.000009       0.000016       0.000074       
171     0.000000       0.000049       0.000004       0.000016       0.000069       
180     0.000000       0.000009       0.000036       0.000025       0.000070       
tot     0.000000       0.001730       0.001022       0.000444       0.997000

Band 389   energy = 10.60098 eV
atom    s              p_x            p_y            p_z            tot            
33      0.000000       0.000000       0.000000       0.000081       0.000081       
129     0.000000       0.000000       0.000000       0.000081       0.000081       
132     0.000000       0.000000       0.000000       0.000081       0.000081       
133     0.000000       0.000000       0.000000       0.000081       0.000081       
140     0.000000       0.000000       0.000001       0.000081       0.000082       
210     0.000000       0.000000       0.000000       0.000100       0.000100       
tot     0.000000       0.000001       0.000002       0.005897       0.997000

Band 390   energy = 10.60889 eV
atom    s              p_x            p_y            p_z            tot            
40      0.000000       0.000001       0.000081       0.000009       0.000091       
49      0.000000       0.000081       0.000004       0.000001       0.000086       
65      0.000000       0.000121       0.000000       0.000001       0.000122       
87      0.000000       0.000100       0.000000       0.000000       0.000100       
141     0.000000       0.000121       0.000004       0.000000       0.000125       
166     0.000000       0.000004       0.000081       0.000000       0.000085       
tot     0.000000       0.002206       0.001717       0.000190       0.997000

Band 391   energy = 10.61310 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000000       0.000000       0.000169       0.000169       
50      0.000000       0.000000       0.000000       0.000100       0.000100       
77      0.000000       0.000000       0.000000       0.000121       0.000121       
112     0.000000       0.000001       0.000000       0.000144       0.000145       
149     0.000000       0.000000       0.000000       0.000100       0.000100       
192     0.000000       0.000000       0.000001       0.000100       0.000101       
tot     0.000000       0.000513       0.000490       0.003079       0.997000

Band 392   energy = 10.62266 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000000       0.000049       0.000049       0.000000       0.000098       
45      0.000000       0.000009       0.000064       0.000000       0.000073       
137     0.000000       0.000081       0.000000       0.000009       0.000090       
162     0.000000       0.000000       0.000121       0.000001       0.000122       
209     0.000000       0.000000       0.000081       0.000000       0.000081       
211     0.000000       0.000000       0.000100       0.000000       0.000100       
tot     0.000000       0.001518       0.002174       0.000256       0.997000

Band 393   energy = 10.69288 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000484       0.000441       0.000000       0.000925       
50      0.000000       0.000196       0.000121       0.000000       0.000317       
51      0.000000       0.000100       0.000144       0.000000       0.000244       
77      0.000000       0.000121       0.000196       0.000000       0.000317       
80      0.000000       0.000144       0.000100       0.000000       0.000244       
103     0.000000       0.000169       0.000144       0.000000       0.000313       
tot     0.000000       0.003016       0.002764       0.000492       0.997000

Band 394   energy = 10.70350 eV
atom    s              p_x            p_y            p_z            tot            
49      0.000000       0.000064       0.000064       0.000064       0.000192       
74      0.000000       0.000121       0.000121       0.000004       0.000246       
126     0.000000       0.000016       0.000144       0.000000       0.000160       
128     0.000000       0.000100       0.000009       0.000016       0.000125       
211     0.000000       0.000009       0.000081       0.000025       0.000115       
213     0.000000       0.000121       0.000016       0.000000       0.000137       
tot     0.000000       0.001613       0.001579       0.000776       0.997000

Band 395   energy = 10.70484 eV
atom    s              p_x            p_y            p_z            tot            
49      0.000000       0.000001       0.000000       0.000576       0.000577       
74      0.000000       0.000009       0.000025       0.000324       0.000358       
78      0.000000       0.000000       0.000000       0.000225       0.000225       
145     0.000000       0.000000       0.000000       0.000256       0.000256       
155     0.000000       0.000000       0.000000       0.000225       0.000225       
176     0.000000       0.000000       0.000000       0.000225       0.000225       
tot     0.000000       0.000312       0.000372       0.005699       0.997000

Band 396   energy = 10.78411 eV
atom    s              p_x            p_y            p_z            tot            
4       0.000000       0.000025       0.000081       0.000000       0.000106       
89      0.000000       0.000049       0.000064       0.000000       0.000113       
152     0.000000       0.000049       0.000049       0.000004       0.000102       
159     0.000000       0.000064       0.000121       0.000000       0.000185       
179     0.000000       0.000064       0.000064       0.000000       0.000128       
184     0.000000       0.000100       0.000049       0.000004       0.000153       
tot     0.000000       0.001720       0.001841       0.000249       0.998000

Band 397   energy = 10.78674 eV
atom    s              p_x            p_y            p_z            tot            
47      0.000000       0.000049       0.000081       0.000000       0.000130       
76      0.000000       0.000049       0.000064       0.000001       0.000114       
98      0.000000       0.000049       0.000081       0.000004       0.000134       
149     0.000000       0.000009       0.000169       0.000000       0.000178       
172     0.000000       0.000121       0.000025       0.000004       0.000150       
205     0.000000       0.000036       0.000100       0.000025       0.000161       
tot     0.000000       0.001198       0.002060       0.000525       0.998000

Band 398   energy = 10.83111 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000000       0.000064       0.000049       0.000000       0.000113       
48      0.000000       0.000081       0.000025       0.000009       0.000115       
79      0.000000       0.000064       0.000049       0.000009       0.000122       
91      0.000000       0.000081       0.000049       0.000004       0.000134       
155     0.000000       0.000025       0.000025       0.000036       0.000086       
180     0.000000       0.000049       0.000004       0.000025       0.000078       
tot     0.000000       0.001536       0.000951       0.001076       0.998000

Band 399   energy = 10.83904 eV
atom    s              p_x            p_y            p_z            tot            
24      0.000000       0.000000       0.000009       0.000081       0.000090       
29      0.000000       0.000049       0.000004       0.000016       0.000069       
36      0.000000       0.000001       0.000016       0.000064       0.000081       
58      0.000000       0.000000       0.000016       0.000064       0.000080       
63      0.000000       0.000049       0.000004       0.000016       0.000069       
130     0.000000       0.000000       0.000001       0.000081       0.000082       
tot     0.000000       0.000745       0.000377       0.003171       0.998000

Band 400   energy = 10.84607 eV
atom    s              p_x            p_y            p_z            tot            
13      0.000000       0.000049       0.000000       0.000025       0.000074       
52      0.000000       0.000036       0.000000       0.000025       0.000061       
75      0.000000       0.000004       0.000016       0.000036       0.000056       
80      0.000000       0.000064       0.000000       0.000016       0.000080       
92      0.000000       0.000049       0.000000       0.000036       0.000085       
94      0.000000       0.000004       0.000016       0.000049       0.000069       
tot     0.000000       0.001321       0.000623       0.001253       0.998000

Band 401   energy = 10.84767 eV
atom    s              p_x            p_y            p_z            tot            
27      0.000000       0.000025       0.000004       0.000064       0.000093       
30      0.000000       0.000049       0.000009       0.000036       0.000094       
125     0.000000       0.000025       0.000009       0.000049       0.000083       
137     0.000000       0.000036       0.000016       0.000081       0.000133       
162     0.000000       0.000049       0.000009       0.000064       0.000122       
210     0.000000       0.000025       0.000004       0.000100       0.000129       
tot     0.000000       0.001644       0.000807       0.001095       0.998000

Band 402   energy = 10.85002 eV
atom    s              p_x            p_y            p_z            tot            
31      0.000000       0.000016       0.000004       0.000144       0.000164       
35      0.000000       0.000016       0.000001       0.000144       0.000161       
133     0.000000       0.000025       0.000004       0.000196       0.000225       
136     0.000000       0.000025       0.000001       0.000196       0.000222       
167     0.000000       0.000016       0.000004       0.000196       0.000216       
206     0.000000       0.000025       0.000004       0.000169       0.000198       
tot     0.000000       0.000795       0.000177       0.003935       0.998000

Band 403   energy = 10.86488 eV
atom    s              p_x            p_y            p_z            tot            
40      0.000000       0.000036       0.000064       0.000025       0.000125       
65      0.000000       0.000036       0.000081       0.000025       0.000142       
102     0.000000       0.000004       0.000100       0.000004       0.000108       
136     0.000000       0.000009       0.000064       0.000036       0.000109       
146     0.000000       0.000036       0.000081       0.000004       0.000121       
171     0.000000       0.000049       0.000064       0.000004       0.000117       
tot     0.000000       0.000985       0.001906       0.000888       0.998000

Band 404   energy = 10.86754 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000000       0.000036       0.000036       0.000000       0.000072       
91      0.000000       0.000036       0.000036       0.000000       0.000072       
129     0.000000       0.000036       0.000036       0.000000       0.000072       
150     0.000000       0.000036       0.000036       0.000000       0.000072       
169     0.000000       0.000009       0.000064       0.000000       0.000073       
175     0.000000       0.000036       0.000036       0.000000       0.000072       
tot     0.000000       0.001562       0.001952       0.000147       0.998000

Band 405   energy = 10.87035 eV
atom    s              p_x            p_y            p_z            tot            
28      0.000000       0.000004       0.000064       0.000025       0.000093       
33      0.000000       0.000100       0.000001       0.000001       0.000102       
55      0.000000       0.000121       0.000009       0.000001       0.000131       
100     0.000000       0.000000       0.000049       0.000036       0.000085       
102     0.000000       0.000100       0.000004       0.000004       0.000108       
123     0.000000       0.000081       0.000004       0.000000       0.000085       
tot     0.000000       0.001801       0.001356       0.000414       0.998000

Band 406   energy = 10.87281 eV
atom    s              p_x            p_y            p_z            tot            
11      0.000000       0.000000       0.000036       0.000049       0.000085       
13      0.000000       0.000009       0.000000       0.000100       0.000109       
16      0.000000       0.000009       0.000000       0.000081       0.000090       
51      0.000000       0.000000       0.000025       0.000064       0.000089       
77      0.000000       0.000009       0.000000       0.000100       0.000109       
80      0.000000       0.000004       0.000000       0.000100       0.000104       
tot     0.000000       0.000283       0.000742       0.003133       0.998000

Band 407   energy = 10.87474 eV
atom    s              p_x            p_y            p_z            tot            
35      0.000000       0.000016       0.000081       0.000009       0.000106       
82      0.000000       0.000000       0.000004       0.000100       0.000104       
107     0.000000       0.000036       0.000064       0.000009       0.000109       
129     0.000000       0.000001       0.000016       0.000144       0.000161       
166     0.000000       0.000009       0.000004       0.000100       0.000113       
175     0.000000       0.000004       0.000081       0.000025       0.000110       
tot     0.000000       0.000688       0.001308       0.001912       0.998000

Band 408   energy = 10.90102 eV
atom    s              p_x            p_y            p_z            tot            
41      0.000000       0.000000       0.000064       0.000004       0.000068       
57      0.000000       0.000000       0.000081       0.000000       0.000081       
72      0.000000       0.000000       0.000081       0.000004       0.000085       
84      0.000000       0.000000       0.000081       0.000009       0.000090       
88      0.000000       0.000036       0.000000       0.000036       0.000072       
98      0.000000       0.000036       0.000036       0.000000       0.000072       
tot     0.000000       0.001064       0.001761       0.000687       0.997000

Band 409   energy = 10.90441 eV
atom    s              p_x            p_y            p_z            tot            
11      0.000000       0.000081       0.000009       0.000000       0.000090       
13      0.000000       0.000009       0.000081       0.000000       0.000090       
49      0.000000       0.000196       0.000016       0.000000       0.000212       
74      0.000000       0.000016       0.000169       0.000000       0.000185       
95      0.000000       0.000016       0.000081       0.000000       0.000097       
97      0.000000       0.000100       0.000009       0.000000       0.000109       
tot     0.000089       0.001640       0.001457       0.000323       0.996000

Band 410   energy = 10.91397 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000100       0.000100       0.000000       0.000200       
86      0.000000       0.000100       0.000100       0.000000       0.000200       
140     0.000000       0.000100       0.000049       0.000000       0.000149       
156     0.000000       0.000025       0.000049       0.000000       0.000074       
163     0.000000       0.000049       0.000100       0.000000       0.000149       
183     0.000000       0.000064       0.000025       0.000000       0.000089       
tot     0.000115       0.001012       0.001019       0.001117       0.996000

Band 411   energy = 10.91521 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000000       0.000000       0.000196       0.000196       
86      0.000000       0.000000       0.000000       0.000169       0.000169       
112     0.000001       0.000000       0.000000       0.000196       0.000197       
117     0.000000       0.000000       0.000000       0.000144       0.000144       
192     0.000000       0.000000       0.000000       0.000196       0.000196       
205     0.000000       0.000000       0.000000       0.000121       0.000121       
tot     0.000104       0.000683       0.000952       0.002287       0.996000

Band 412   energy = 10.92452 eV
atom    s              p_x            p_y            p_z            tot            
33      0.000000       0.000004       0.000049       0.000004       0.000057       
62      0.000000       0.000025       0.000009       0.000009       0.000043       
84      0.000000       0.000000       0.000049       0.000000       0.000049       
88      0.000000       0.000049       0.000000       0.000000       0.000049       
99      0.000000       0.000016       0.000036       0.000036       0.000088       
206     0.000000       0.000004       0.000025       0.000036       0.000065       
tot     0.000166       0.000981       0.001213       0.000309       0.996000

Band 413   energy = 10.94223 eV
atom    s              p_x            p_y            p_z            tot            
99      0.000000       0.000049       0.000049       0.000000       0.000098       
101     0.000000       0.000000       0.000000       0.000064       0.000064       
105     0.000000       0.000000       0.000000       0.000064       0.000064       
107     0.000000       0.000036       0.000036       0.000000       0.000072       
170     0.000000       0.000049       0.000036       0.000000       0.000085       
208     0.000000       0.000000       0.000000       0.000064       0.000064       
tot     0.000144       0.000672       0.000756       0.001483       0.996000

Band 414   energy = 11.51384 eV
atom    s              p_x            p_y            p_z            tot            
90      0.000000       0.000081       0.000016       0.000484       0.000581       
99      0.000000       0.000025       0.000004       0.000169       0.000198       
116     0.000000       0.000081       0.000009       0.000625       0.000715       
187     0.000000       0.000081       0.000004       0.000100       0.000185       
196     0.000000       0.000016       0.000000       0.000225       0.000241       
215     0.000025       0.000289       0.000036       0.002209       0.002559       
tot     0.000025       0.001359       0.000489       0.005418       0.996000

Band 415   energy = 11.55544 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000004       0.000036       0.000169       0.000209       
82      0.000000       0.000009       0.000064       0.000441       0.000514       
107     0.000000       0.000004       0.000049       0.000289       0.000342       
108     0.000000       0.000001       0.000016       0.000289       0.000306       
188     0.000000       0.000009       0.000064       0.000576       0.000649       
201     0.000009       0.000009       0.000049       0.000361       0.000428       
tot     0.000009       0.000409       0.001061       0.003974       0.997000

Band 416   energy = 11.58268 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000000       0.000400       0.000000       0.000000       0.000400       
88      0.000000       0.000000       0.000400       0.000000       0.000400       
101     0.000000       0.000000       0.000324       0.000000       0.000324       
105     0.000000       0.000324       0.000000       0.000000       0.000324       
145     0.000000       0.000000       0.000441       0.000000       0.000441       
176     0.000000       0.000441       0.000000       0.000000       0.000441       
tot     0.000002       0.003095       0.003080       0.000257       0.997000

Band 417   energy = 11.75453 eV
atom    s              p_x            p_y            p_z            tot            
54      0.000000       0.000016       0.000064       0.000000       0.000080       
103     0.000000       0.000000       0.000000       0.000169       0.000169       
108     0.000000       0.000000       0.000000       0.000100       0.000100       
196     0.000000       0.000000       0.000000       0.000100       0.000100       
197     0.000000       0.000100       0.000100       0.000000       0.000200       
201     0.000000       0.000000       0.000000       0.000100       0.000100       
tot     0.000000       0.001270       0.001311       0.001359       0.997000

Band 418   energy = 11.76099 eV
atom    s              p_x            p_y            p_z            tot            
16      0.000000       0.000000       0.000081       0.000000       0.000081       
90      0.000000       0.000049       0.000049       0.000000       0.000098       
92      0.000000       0.000100       0.000000       0.000000       0.000100       
94      0.000000       0.000000       0.000081       0.000004       0.000085       
144     0.000000       0.000036       0.000049       0.000000       0.000085       
187     0.000000       0.000100       0.000009       0.000000       0.000109       
tot     0.000000       0.001447       0.001440       0.000773       0.997000

Band 419   energy = 11.77083 eV
atom    s              p_x            p_y            p_z            tot            
138     0.000000       0.000025       0.002304       0.000001       0.002330       
144     0.000000       0.000004       0.000000       0.000256       0.000260       
165     0.000000       0.002304       0.000025       0.000001       0.002330       
197     0.000000       0.000004       0.000000       0.000441       0.000445       
201     0.000000       0.000121       0.000676       0.002601       0.003398       
215     0.000004       0.001156       0.000144       0.009025       0.010329       
tot     0.000004       0.004032       0.003611       0.013333       0.991000

Band 420   energy = 11.78511 eV
atom    s              p_x            p_y            p_z            tot            
83      0.000000       0.000000       0.000000       0.000100       0.000100       
85      0.000000       0.000004       0.000000       0.000081       0.000085       
96      0.000000       0.000064       0.000000       0.000016       0.000080       
109     0.000000       0.000000       0.000016       0.000064       0.000080       
119     0.000000       0.000000       0.000004       0.000081       0.000085       
166     0.000000       0.000081       0.000009       0.000000       0.000090       
tot     0.000000       0.001457       0.001123       0.001270       0.997000

Band 421   energy = 11.78807 eV
atom    s              p_x            p_y            p_z            tot            
11      0.000000       0.000000       0.000081       0.000009       0.000090       
26      0.000000       0.000000       0.000000       0.000081       0.000081       
100     0.000000       0.000009       0.000000       0.000081       0.000090       
184     0.000000       0.000004       0.000081       0.000000       0.000085       
207     0.000000       0.000001       0.000000       0.000121       0.000122       
209     0.000000       0.000000       0.000016       0.000064       0.000080       
tot     0.000000       0.000817       0.001106       0.001690       0.997000

Band 422   energy = 11.79273 eV
atom    s              p_x            p_y            p_z            tot            
56      0.000000       0.000064       0.000000       0.000000       0.000064       
61      0.000000       0.000081       0.000000       0.000000       0.000081       
114     0.000000       0.000064       0.000000       0.000004       0.000068       
191     0.000000       0.000064       0.000000       0.000000       0.000064       
207     0.000000       0.000064       0.000000       0.000000       0.000064       
211     0.000000       0.000064       0.000000       0.000000       0.000064       
tot     0.000000       0.001901       0.001369       0.000544       0.997000

Band 423   energy = 11.79358 eV
atom    s              p_x            p_y            p_z            tot            
86      0.000000       0.000016       0.000001       0.000121       0.000138       
91      0.000000       0.000009       0.000000       0.000100       0.000109       
107     0.000000       0.000049       0.000016       0.000036       0.000101       
112     0.000000       0.000049       0.000016       0.000036       0.000101       
117     0.000000       0.000004       0.000000       0.000169       0.000173       
133     0.000000       0.000025       0.000004       0.000100       0.000129       
tot     0.000000       0.000991       0.000673       0.001870       0.997000

Band 424   energy = 11.80562 eV
atom    s              p_x            p_y            p_z            tot            
86      0.000000       0.000009       0.000036       0.000036       0.000081       
98      0.000000       0.000000       0.000001       0.000121       0.000122       
108     0.000000       0.000049       0.000036       0.000000       0.000085       
192     0.000000       0.000036       0.000064       0.000009       0.000109       
205     0.000000       0.000000       0.000004       0.000100       0.000104       
206     0.000000       0.000000       0.000001       0.000169       0.000170       
tot     0.000000       0.000861       0.001059       0.001659       0.997000

Band 425   energy = 11.80601 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000000       0.000000       0.000064       0.000009       0.000073       
92      0.000000       0.000000       0.000081       0.000009       0.000090       
