# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 860
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.24938 eV
118     0.000000       0.000144       0.000000       0.000004       0.000148       
163     0.000000       0.000000       0.000000       0.000169       0.000169       
180     0.000000       0.000000       0.000036       0.000064       0.000100       
tot     0.000000       0.001919       0.000424       0.001451       0.908000

Band 654   energy = 23.93572 eV
atom    s              p_x            p_y            p_z            tot            
67      0.000000       0.000000       0.000121       0.000000       0.000121       
76      0.000000       0.000000       0.000100       0.000000       0.000100       
90      0.000000       0.000000       0.000100       0.000001       0.000101       
120     0.000000       0.000000       0.000169       0.000000       0.000169       
128     0.000000       0.000000       0.000121       0.000009       0.000130       
140     0.000000       0.000000       0.000001       0.000100       0.000101       
tot     0.000000       0.000523       0.001839       0.001212       0.908000

Band 655   energy = 23.93711 eV
atom    s              p_x            p_y            p_z            tot            
2       0.000000       0.000001       0.000000       0.000100       0.000101       
3       0.000000       0.000000       0.000000       0.000100       0.000100       
8       0.000000       0.000000       0.000000       0.000100       0.000100       
136     0.000000       0.000000       0.000000       0.000100       0.000100       
148     0.000000       0.000100       0.000000       0.000001       0.000101       
167     0.000000       0.000000       0.000000       0.000100       0.000100       
tot     0.000000       0.001362       0.001306       0.001386       0.908000

Band 656   energy = 23.96875 eV
atom    s              p_x            p_y            p_z            tot            
82      0.000000       0.000016       0.000001       0.000121       0.000138       
90      0.000000       0.000025       0.000004       0.000144       0.000173       
99      0.000000       0.000049       0.000009       0.000324       0.000382       
101     0.000000       0.000016       0.000004       0.000100       0.000120       
105     0.000000       0.000025       0.000001       0.000100       0.000126       
116     0.000000       0.000064       0.000009       0.000361       0.000434       
tot     0.000000       0.000732       0.000374       0.002651       0.904000

Band 657   energy = 23.98454 eV
atom    s              p_x            p_y            p_z            tot            
150     0.000000       0.000049       0.000121       0.000000       0.000170       
153     0.000000       0.000009       0.000025       0.000100       0.000134       
175     0.000000       0.000121       0.000049       0.000000       0.000170       
182     0.000000       0.000064       0.000036       0.000016       0.000116       
199     0.000000       0.000016       0.000001       0.000169       0.000186       
203     0.000000       0.000016       0.000049       0.000049       0.000114       
tot     0.000006       0.001209       0.001238       0.001147       0.907000

Band 658   energy = 23.98686 eV
atom    s              p_x            p_y            p_z            tot            
30      0.000000       0.000000       0.000001       0.000121       0.000122       
99      0.000000       0.000081       0.000001       0.000025       0.000107       
107     0.000000       0.000000       0.000000       0.000081       0.000081       
112     0.000000       0.000049       0.000049       0.000000       0.000098       
123     0.000000       0.000000       0.000009       0.000100       0.000109       
196     0.000000       0.000064       0.000025       0.000000       0.000089       
tot     0.000000       0.001263       0.000451       0.001399       0.902000

Band 659   energy = 23.98686 eV
atom    s              p_x            p_y            p_z            tot            
61      0.000000       0.000049       0.000000       0.000121       0.000170       
99      0.000000       0.000009       0.000169       0.000000       0.000178       
121     0.000000       0.000049       0.000009       0.000081       0.000139       
122     0.000000       0.000000       0.000000       0.000121       0.000121       
143     0.000000       0.000000       0.000121       0.000000       0.000121       
160     0.000000       0.000025       0.000081       0.000009       0.000115       
tot     0.000000       0.000668       0.001568       0.000960       0.902000

Band 660   energy = 24.11045 eV
atom    s              p_x            p_y            p_z            tot            
47      0.000000       0.000144       0.000000       0.000009       0.000153       
59      0.000004       0.000000       0.000009       0.000100       0.000113       
76      0.000000       0.000000       0.000144       0.000001       0.000145       
126     0.000016       0.000049       0.000000       0.000064       0.000129       
138     0.000064       0.000004       0.000000       0.000064       0.000132       
180     0.000000       0.000144       0.000000       0.000000       0.000144       
tot     0.000334       0.000914       0.000758       0.001173       0.897000

Band 661   energy = 24.11050 eV
atom    s              p_x            p_y            p_z            tot            
15      0.000004       0.000000       0.000144       0.000000       0.000148       
19      0.000016       0.000049       0.000049       0.000000       0.000114       
37      0.000000       0.000121       0.000009       0.000001       0.000131       
42      0.000001       0.000000       0.000100       0.000000       0.000101       
163     0.000000       0.000121       0.000000       0.000000       0.000121       
201     0.000064       0.000004       0.000025       0.000009       0.000102       
tot     0.000315       0.001019       0.001151       0.000848       0.897000

Band 662   energy = 24.15518 eV
atom    s              p_x            p_y            p_z            tot            
3       0.000000       0.000000       0.000100       0.000000       0.000100       
197     0.000000       0.000000       0.000004       0.000169       0.000173       
198     0.000049       0.000000       0.000000       0.000064       0.000113       
200     0.000036       0.000000       0.000000       0.000064       0.000100       
201     0.000676       0.000000       0.000000       0.000009       0.000685       
205     0.000000       0.000000       0.000004       0.000144       0.000148       
tot     0.001428       0.000401       0.000660       0.001166       0.899000

Band 663   energy = 24.15535 eV
atom    s              p_x            p_y            p_z            tot            
81      0.000000       0.000100       0.000004       0.000000       0.000104       
138     0.000324       0.000000       0.000001       0.000001       0.000326       
159     0.000000       0.000000       0.000121       0.000000       0.000121       
165     0.000441       0.000004       0.000000       0.000000       0.000445       
173     0.000000       0.000121       0.000000       0.000000       0.000121       
184     0.000000       0.000169       0.000000       0.000000       0.000169       
tot     0.001440       0.001197       0.000918       0.000280       0.899000

Band 664   energy = 24.24841 eV
atom    s              p_x            p_y            p_z            tot            
30      0.000361       0.000000       0.000000       0.000000       0.000361       
35      0.000196       0.000000       0.000001       0.000000       0.000197       
44      0.000529       0.000004       0.000000       0.000000       0.000533       
118     0.000169       0.000000       0.000000       0.000000       0.000169       
119     0.000169       0.000004       0.000004       0.000000       0.000177       
123     0.000196       0.000004       0.000000       0.000000       0.000200       
tot     0.003609       0.000551       0.000360       0.000130       0.911000

Band 665   energy = 24.24844 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000484       0.000000       0.000000       0.000004       0.000488       
8       0.000196       0.000000       0.000000       0.000000       0.000196       
27      0.000324       0.000000       0.000000       0.000000       0.000324       
69      0.000169       0.000000       0.000000       0.000000       0.000169       
112     0.000169       0.000000       0.000001       0.000001       0.000171       
130     0.000169       0.000000       0.000009       0.000000       0.000178       
tot     0.003670       0.000205       0.000565       0.000323       0.911000

Band 666   energy = 24.27649 eV
atom    s              p_x            p_y            p_z            tot            
135     0.000169       0.000000       0.000001       0.000000       0.000170       
147     0.000169       0.000004       0.000000       0.000000       0.000173       
164     0.000169       0.000000       0.000000       0.000000       0.000169       
174     0.000169       0.000000       0.000004       0.000000       0.000173       
198     0.000169       0.000000       0.000009       0.000000       0.000178       
200     0.000169       0.000004       0.000000       0.000000       0.000173       
tot     0.003389       0.000407       0.000570       0.000104       0.911000

Band 667   energy = 24.29945 eV
atom    s              p_x            p_y            p_z            tot            
117     0.000100       0.000000       0.000000       0.000004       0.000104       
126     0.000100       0.000000       0.000004       0.000000       0.000104       
128     0.000100       0.000004       0.000000       0.000000       0.000104       
139     0.000100       0.000000       0.000000       0.000000       0.000100       
168     0.000100       0.000000       0.000000       0.000000       0.000100       
192     0.000100       0.000000       0.000000       0.000000       0.000100       
tot     0.002298       0.000286       0.000201       0.000457       0.902000

Band 668   energy = 24.33373 eV
atom    s              p_x            p_y            p_z            tot            
17      0.000196       0.000009       0.000000       0.000000       0.000205       
32      0.000324       0.000000       0.000004       0.000004       0.000332       
176     0.000225       0.000000       0.000000       0.000000       0.000225       
188     0.000841       0.000000       0.000000       0.000001       0.000842       
191     0.000169       0.000000       0.000009       0.000004       0.000182       
206     0.000225       0.000000       0.000000       0.000000       0.000225       
tot     0.003979       0.000227       0.000158       0.000377       0.911000

Band 669   energy = 24.33376 eV
atom    s              p_x            p_y            p_z            tot            
42      0.000324       0.000000       0.000009       0.000000       0.000333       
71      0.000196       0.000009       0.000000       0.000000       0.000205       
143     0.000225       0.000000       0.000000       0.000000       0.000225       
145     0.000841       0.000000       0.000000       0.000000       0.000841       
148     0.000169       0.000001       0.000000       0.000025       0.000195       
176     0.000256       0.000000       0.000000       0.000000       0.000256       
tot     0.003990       0.000243       0.000251       0.000306       0.911000

Band 670   energy = 24.34285 eV
atom    s              p_x            p_y            p_z            tot            
56      0.000324       0.000000       0.000000       0.000000       0.000324       
63      0.000441       0.000000       0.000000       0.000000       0.000441       
137     0.000324       0.000000       0.000016       0.000000       0.000340       
139     0.000361       0.000000       0.000004       0.000004       0.000369       
142     0.000289       0.000016       0.000000       0.000000       0.000305       
157     0.000289       0.000000       0.000000       0.000016       0.000305       
tot     0.004465       0.000226       0.000241       0.000406       0.909000

Band 671   energy = 24.34286 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000256       0.000004       0.000000       0.000000       0.000260       
12      0.000400       0.000000       0.000000       0.000000       0.000400       
36      0.000256       0.000000       0.000000       0.000004       0.000260       
51      0.000400       0.000000       0.000000       0.000000       0.000400       
192     0.000225       0.000001       0.000000       0.000009       0.000235       
193     0.000225       0.000000       0.000000       0.000001       0.000226       
tot     0.004450       0.000267       0.000140       0.000362       0.909000

Band 672   energy = 24.35059 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000196       0.000000       0.000000       0.000004       0.000200       
36      0.000169       0.000004       0.000000       0.000000       0.000173       
113     0.000196       0.000000       0.000000       0.000009       0.000205       
115     0.000196       0.000004       0.000000       0.000004       0.000204       
116     0.002116       0.000000       0.000000       0.000000       0.002116       
124     0.000196       0.000004       0.000004       0.000000       0.000204       
tot     0.004491       0.000251       0.000204       0.000403       0.912000

Band 673   energy = 24.35287 eV
atom    s              p_x            p_y            p_z            tot            
6       0.000256       0.000004       0.000000       0.000000       0.000260       
8       0.000256       0.000000       0.000004       0.000000       0.000260       
35      0.000256       0.000000       0.000001       0.000000       0.000257       
45      0.000256       0.000001       0.000000       0.000000       0.000257       
60      0.000256       0.000001       0.000000       0.000000       0.000257       
72      0.000256       0.000000       0.000004       0.000000       0.000260       
tot     0.004163       0.000397       0.000577       0.000106       0.905000

Band 674   energy = 24.36017 eV
atom    s              p_x            p_y            p_z            tot            
2       0.000324       0.000001       0.000000       0.000000       0.000325       
4       0.000289       0.000000       0.000004       0.000000       0.000293       
5       0.000196       0.000000       0.000000       0.000001       0.000197       
27      0.000169       0.000000       0.000000       0.000016       0.000185       
119     0.000196       0.000000       0.000000       0.000000       0.000196       
124     0.000441       0.000000       0.000004       0.000000       0.000445       
tot     0.003481       0.000110       0.000320       0.000576       0.909000

Band 675   energy = 24.36030 eV
atom    s              p_x            p_y            p_z            tot            
53      0.000324       0.000000       0.000000       0.000000       0.000324       
78      0.000256       0.000000       0.000000       0.000000       0.000256       
113     0.000289       0.000001       0.000001       0.000000       0.000291       
115     0.000196       0.000004       0.000000       0.000000       0.000200       
130     0.000256       0.000000       0.000004       0.000000       0.000260       
132     0.000225       0.000004       0.000000       0.000000       0.000229       
tot     0.003522       0.000591       0.000415       0.000060       0.909000

Band 676   energy = 24.38560 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000676       0.000000       0.000000       0.000001       0.000677       
88      0.000676       0.000000       0.000000       0.000000       0.000676       
90      0.000676       0.000000       0.000000       0.000001       0.000677       
107     0.000676       0.000000       0.000000       0.000000       0.000676       
110     0.000289       0.000049       0.000000       0.000000       0.000338       
133     0.000289       0.000000       0.000000       0.000049       0.000338       
tot     0.005386       0.000316       0.000254       0.000342       0.909000

Band 677   energy = 24.39673 eV
atom    s              p_x            p_y            p_z            tot            
43      0.000100       0.000000       0.000000       0.000000       0.000100       
88      0.000196       0.000000       0.000000       0.000001       0.000197       
89      0.000121       0.000000       0.000016       0.000000       0.000137       
158     0.000121       0.000000       0.000004       0.000000       0.000125       
159     0.000961       0.000000       0.000000       0.000000       0.000961       
205     0.000324       0.000000       0.000000       0.000000       0.000324       
tot     0.003722       0.000330       0.000325       0.000161       0.909000

Band 678   energy = 24.39675 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000196       0.000000       0.000000       0.000000       0.000196       
87      0.000121       0.000016       0.000000       0.000000       0.000137       
181     0.000121       0.000004       0.000000       0.000000       0.000125       
184     0.001024       0.000000       0.000000       0.000000       0.001024       
185     0.000100       0.000000       0.000001       0.000000       0.000101       
205     0.000256       0.000000       0.000000       0.000000       0.000256       
tot     0.003762       0.000270       0.000451       0.000086       0.909000

Band 679   energy = 24.42131 eV
atom    s              p_x            p_y            p_z            tot            
21      0.000289       0.000000       0.000000       0.000016       0.000305       
25      0.000289       0.000000       0.000000       0.000009       0.000298       
190     0.000144       0.000000       0.000000       0.000000       0.000144       
194     0.000144       0.000000       0.000000       0.000000       0.000144       
211     0.000144       0.000001       0.000004       0.000004       0.000153       
213     0.000144       0.000016       0.000000       0.000004       0.000164       
tot     0.002951       0.000157       0.000053       0.000760       0.905000

Band 680   energy = 24.42135 eV
atom    s              p_x            p_y            p_z            tot            
28      0.000121       0.000001       0.000000       0.000004       0.000126       
48      0.000196       0.000004       0.000000       0.000000       0.000200       
55      0.000121       0.000001       0.000000       0.000004       0.000126       
79      0.000196       0.000001       0.000001       0.000000       0.000198       
140     0.000121       0.000004       0.000000       0.000001       0.000126       
163     0.000121       0.000000       0.000004       0.000004       0.000129       
tot     0.002927       0.000252       0.000114       0.000467       0.905000

Band 681   energy = 24.44076 eV
atom    s              p_x            p_y            p_z            tot            
23      0.000144       0.000000       0.000000       0.000000       0.000144       
82      0.000625       0.000000       0.000000       0.000000       0.000625       
108     0.000196       0.000000       0.000000       0.000000       0.000196       
148     0.000121       0.000004       0.000000       0.000000       0.000125       
177     0.000121       0.000000       0.000004       0.000000       0.000125       
206     0.000324       0.000000       0.000000       0.000000       0.000324       
tot     0.003352       0.000237       0.000386       0.000175       0.908000

Band 682   energy = 24.44080 eV
atom    s              p_x            p_y            p_z            tot            
101     0.000256       0.000000       0.000000       0.000000       0.000256       
105     0.000441       0.000000       0.000000       0.000000       0.000441       
131     0.000144       0.000000       0.000000       0.000000       0.000144       
136     0.000100       0.000000       0.000000       0.000004       0.000104       
143     0.000144       0.000000       0.000000       0.000000       0.000144       
170     0.000225       0.000000       0.000000       0.000000       0.000225       
tot     0.003356       0.000365       0.000356       0.000087       0.908000

Band 683   energy = 24.44868 eV
atom    s              p_x            p_y            p_z            tot            
73      0.000049       0.000004       0.000000       0.000016       0.000069       
90      0.000729       0.000000       0.000000       0.000000       0.000729       
99      0.000729       0.000000       0.000000       0.000000       0.000729       
143     0.000196       0.000000       0.000004       0.000004       0.000204       
170     0.000196       0.000009       0.000000       0.000000       0.000205       
206     0.000196       0.000000       0.000000       0.000016       0.000212       
tot     0.003607       0.000233       0.000201       0.000327       0.898000

Band 684   energy = 24.46841 eV
atom    s              p_x            p_y            p_z            tot            
101     0.000256       0.000000       0.000016       0.000000       0.000272       
104     0.000289       0.000000       0.000000       0.000000       0.000289       
105     0.000361       0.000009       0.000000       0.000001       0.000371       
106     0.000324       0.000000       0.000000       0.000000       0.000324       
107     0.000000       0.000004       0.000025       0.000196       0.000225       
214     0.000729       0.000000       0.000000       0.000000       0.000729       
tot     0.004215       0.000268       0.000331       0.000592       0.907000

Band 685   energy = 24.46851 eV
atom    s              p_x            p_y            p_z            tot            
82      0.001156       0.000001       0.000001       0.000000       0.001158       
83      0.000196       0.000000       0.000000       0.000001       0.000197       
86      0.000484       0.000004       0.000004       0.000000       0.000492       
152     0.000144       0.000000       0.000049       0.000000       0.000193       
179     0.000169       0.000049       0.000000       0.000001       0.000219       
181     0.000169       0.000000       0.000004       0.000004       0.000177       
tot     0.004195       0.000306       0.000266       0.000297       0.910000

Band 686   energy = 24.46855 eV
atom    s              p_x            p_y            p_z            tot            
93      0.000169       0.000000       0.000000       0.000000       0.000169       
96      0.000169       0.000000       0.000000       0.000000       0.000169       
101     0.000324       0.000004       0.000000       0.000000       0.000328       
105     0.000225       0.000000       0.000004       0.000000       0.000229       
149     0.000169       0.000000       0.000016       0.000000       0.000185       
172     0.000169       0.000016       0.000001       0.000000       0.000186       
tot     0.003291       0.000512       0.000493       0.000075       0.911000

Band 687   energy = 24.48382 eV
atom    s              p_x            p_y            p_z            tot            
140     0.000324       0.000000       0.000000       0.000000       0.000324       
155     0.000324       0.000000       0.000000       0.000000       0.000324       
163     0.000324       0.000000       0.000000       0.000000       0.000324       
180     0.000324       0.000000       0.000000       0.000000       0.000324       
211     0.000324       0.000000       0.000000       0.000000       0.000324       
213     0.000324       0.000000       0.000000       0.000000       0.000324       
tot     0.004788       0.000303       0.000409       0.000143       0.895000

Band 688   energy = 24.52705 eV
atom    s              p_x            p_y            p_z            tot            
82      0.000064       0.000000       0.000000       0.000100       0.000164       
103     0.000144       0.000000       0.000000       0.000000       0.000144       
107     0.001444       0.000000       0.000000       0.000000       0.001444       
133     0.000289       0.000000       0.000000       0.000000       0.000289       
145     0.000169       0.000000       0.000000       0.000000       0.000169       
188     0.002304       0.000000       0.000000       0.000000       0.002304       
tot     0.006200       0.000190       0.000183       0.000311       0.893000

Band 689   energy = 24.52715 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000841       0.000000       0.000000       0.000000       0.000841       
88      0.000784       0.000000       0.000000       0.000000       0.000784       
110     0.000169       0.000000       0.000000       0.000004       0.000173       
114     0.000144       0.000000       0.000000       0.000004       0.000148       
145     0.001225       0.000000       0.000000       0.000000       0.001225       
176     0.001369       0.000000       0.000000       0.000000       0.001369       
tot     0.006184       0.000372       0.000334       0.000106       0.893000

Band 690   energy = 24.52969 eV
atom    s              p_x            p_y            p_z            tot            
151     0.000225       0.000000       0.000004       0.000004       0.000233       
154     0.000225       0.000000       0.000009       0.000000       0.000234       
178     0.000225       0.000004       0.000000       0.000000       0.000229       
185     0.000225       0.000009       0.000000       0.000000       0.000234       
190     0.000225       0.000000       0.000000       0.000004       0.000229       
194     0.000225       0.000000       0.000000       0.000009       0.000234       
tot     0.004980       0.000241       0.000253       0.000229       0.896000

Band 691   energy = 24.53397 eV
atom    s              p_x            p_y            p_z            tot            
90      0.000256       0.000000       0.000000       0.000000       0.000256       
91      0.000625       0.000000       0.000000       0.000000       0.000625       
100     0.000625       0.000000       0.000000       0.000001       0.000626       
102     0.000625       0.000000       0.000000       0.000004       0.000629       
103     0.000100       0.000000       0.000000       0.000025       0.000125       
125     0.000144       0.000000       0.000000       0.000000       0.000144       
tot     0.003803       0.000191       0.000146       0.000537       0.905000

Band 692   energy = 24.54145 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000064       0.000000       0.000009       0.000064       0.000137       
46      0.000064       0.000121       0.000000       0.000000       0.000185       
73      0.000064       0.000000       0.000121       0.000000       0.000185       
75      0.000081       0.000001       0.000000       0.000004       0.000086       
99      0.002025       0.000000       0.000000       0.000000       0.002025       
125     0.004900       0.000000       0.000000       0.000000       0.004900       
tot     0.008579       0.000250       0.000297       0.000216       0.891000

Band 693   energy = 24.55779 eV
atom    s              p_x            p_y            p_z            tot            
22      0.000169       0.000000       0.000001       0.000001       0.000171       
44      0.000196       0.000000       0.000000       0.000000       0.000196       
110     0.000169       0.000000       0.000000       0.000009       0.000178       
126     0.000361       0.000000       0.000000       0.000000       0.000361       
128     0.000441       0.000000       0.000000       0.000001       0.000442       
168     0.000196       0.000000       0.000000       0.000000       0.000196       
tot     0.004112       0.000229       0.000229       0.000193       0.897000

Band 694   energy = 24.55786 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000324       0.000000       0.000000       0.000000       0.000324       
37      0.000196       0.000004       0.000000       0.000000       0.000200       
64      0.000169       0.000000       0.000004       0.000000       0.000173       
117     0.000729       0.000000       0.000000       0.000000       0.000729       
133     0.000256       0.000004       0.000000       0.000004       0.000264       
192     0.000289       0.000000       0.000000       0.000000       0.000289       
tot     0.004143       0.000209       0.000231       0.000225       0.897000

Band 695   energy = 24.56919 eV
atom    s              p_x            p_y            p_z            tot            
11      0.000361       0.000000       0.000000       0.000000       0.000361       
13      0.000361       0.000000       0.000000       0.000000       0.000361       
40      0.000324       0.000000       0.000000       0.000000       0.000324       
50      0.000324       0.000000       0.000000       0.000000       0.000324       
65      0.000324       0.000000       0.000000       0.000000       0.000324       
77      0.000324       0.000000       0.000000       0.000000       0.000324       
tot     0.005649       0.000242       0.000232       0.000211       0.894000

Band 696   energy = 24.57481 eV
atom    s              p_x            p_y            p_z            tot            
23      0.000841       0.000000       0.000000       0.000000       0.000841       
67      0.000625       0.000000       0.000000       0.000000       0.000625       
108     0.000361       0.000000       0.000000       0.000001       0.000362       
127     0.000256       0.000000       0.000000       0.000000       0.000256       
129     0.000256       0.000000       0.000000       0.000009       0.000265       
210     0.000289       0.000000       0.000000       0.000000       0.000289       
tot     0.005182       0.000170       0.000210       0.000245       0.889000

Band 697   energy = 24.57483 eV
atom    s              p_x            p_y            p_z            tot            
30      0.000169       0.000000       0.000000       0.000004       0.000173       
38      0.001296       0.000000       0.000000       0.000000       0.001296       
118     0.000400       0.000004       0.000000       0.000004       0.000408       
131     0.000529       0.000000       0.000000       0.000000       0.000529       
162     0.000441       0.000000       0.000000       0.000000       0.000441       
173     0.000256       0.000009       0.000000       0.000000       0.000265       
tot     0.005228       0.000240       0.000243       0.000171       0.889000

Band 698   energy = 24.57995 eV
atom    s              p_x            p_y            p_z            tot            
150     0.000256       0.000000       0.000000       0.000000       0.000256       
153     0.000256       0.000000       0.000000       0.000000       0.000256       
175     0.000256       0.000000       0.000000       0.000000       0.000256       
182     0.000256       0.000000       0.000000       0.000000       0.000256       
199     0.000256       0.000000       0.000000       0.000000       0.000256       
203     0.000256       0.000000       0.000000       0.000000       0.000256       
tot     0.005459       0.000315       0.000294       0.000288       0.898000

Band 699   energy = 24.58672 eV
atom    s              p_x            p_y            p_z            tot            
35      0.000144       0.000000       0.000001       0.000000       0.000145       
61      0.000144       0.000000       0.000004       0.000000       0.000148       
73      0.000169       0.000004       0.000000       0.000009       0.000182       
138     0.000289       0.000000       0.000000       0.000000       0.000289       
158     0.000529       0.000001       0.000001       0.000000       0.000531       
181     0.000256       0.000001       0.000004       0.000000       0.000261       
tot     0.003900       0.000199       0.000192       0.000211       0.901000

Band 700   energy = 24.58680 eV
atom    s              p_x            p_y            p_z            tot            
6       0.000121       0.000000       0.000000       0.000000       0.000121       
19      0.000225       0.000004       0.000000       0.000009       0.000238       
27      0.000196       0.000000       0.000000       0.000004       0.000200       
199     0.000121       0.000000       0.000000       0.000000       0.000121       
201     0.000361       0.000000       0.000000       0.000000       0.000361       
214     0.000676       0.000000       0.000000       0.000009       0.000685       
tot     0.003869       0.000201       0.000228       0.000207       0.901000

Band 701   energy = 24.58735 eV
atom    s              p_x            p_y            p_z            tot            
90      0.000256       0.000004       0.000000       0.000025       0.000285       
92      0.000144       0.000000       0.000000       0.000000       0.000144       
94      0.000144       0.000000       0.000000       0.000000       0.000144       
99      0.000289       0.000000       0.000000       0.000000       0.000289       
116     0.002025       0.000000       0.000000       0.000000       0.002025       
118     0.000064       0.000081       0.000000       0.000000       0.000145       
tot     0.004766       0.000216       0.000201       0.000267       0.894000

Band 702   energy = 24.59391 eV
atom    s              p_x            p_y            p_z            tot            
92      0.000400       0.000000       0.000000       0.000000       0.000400       
94      0.000361       0.000000       0.000001       0.000000       0.000362       
95      0.000256       0.000000       0.000000       0.000000       0.000256       
97      0.000256       0.000000       0.000000       0.000000       0.000256       
160     0.000225       0.000000       0.000000       0.000000       0.000225       
187     0.000225       0.000000       0.000000       0.000000       0.000225       
tot     0.004286       0.000155       0.000157       0.000244       0.892000

Band 703   energy = 24.59393 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000289       0.000000       0.000000       0.000000       0.000289       
86      0.000441       0.000000       0.000000       0.000000       0.000441       
103     0.000676       0.000000       0.000000       0.000000       0.000676       
112     0.000196       0.000000       0.000000       0.000001       0.000197       
129     0.000169       0.000000       0.000000       0.000000       0.000169       
196     0.000400       0.000000       0.000000       0.000000       0.000400       
tot     0.004287       0.000226       0.000251       0.000082       0.892000

Band 704   energy = 24.63390 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000625       0.000001       0.000000       0.000009       0.000635       
91      0.000484       0.000004       0.000004       0.000000       0.000492       
98      0.000784       0.000001       0.000000       0.000000       0.000785       
133     0.000196       0.000000       0.000000       0.000000       0.000196       
144     0.000169       0.000000       0.000000       0.000001       0.000170       
197     0.001296       0.000009       0.000009       0.000000       0.001314       
tot     0.005652       0.000222       0.000219       0.000190       0.898000

Band 705   energy = 24.63397 eV
atom    s              p_x            p_y            p_z            tot            
41      0.000441       0.000000       0.000000       0.000004       0.000445       
87      0.000576       0.000000       0.000000       0.000004       0.000580       
89      0.000361       0.000000       0.000000       0.000004       0.000365       
102     0.000361       0.000004       0.000000       0.000001       0.000366       
144     0.000529       0.000004       0.000000       0.000004       0.000537       
173     0.000900       0.000000       0.000001       0.000016       0.000917       
tot     0.005595       0.000193       0.000172       0.000254       0.897000

Band 706   energy = 24.76706 eV
atom    s              p_x            p_y            p_z            tot            
49      0.000900       0.000000       0.000000       0.000000       0.000900       
74      0.003600       0.000000       0.000000       0.000000       0.003600       
138     0.000000       0.000004       0.000000       0.000144       0.000148       
159     0.000100       0.000009       0.000000       0.000016       0.000125       
180     0.000081       0.000000       0.000025       0.000036       0.000142       
213     0.000081       0.000100       0.000000       0.000000       0.000181       
tot     0.006282       0.000355       0.000262       0.000510       0.872000

Band 707   energy = 24.76709 eV
atom    s              p_x            p_y            p_z            tot            
10      0.003364       0.000000       0.000000       0.000000       0.003364       
49      0.001156       0.000000       0.000000       0.000000       0.001156       
138     0.000000       0.000100       0.000000       0.000004       0.000104       
140     0.000081       0.000121       0.000000       0.000000       0.000202       
163     0.000081       0.000000       0.000121       0.000000       0.000202       
165     0.000000       0.000000       0.000121       0.000004       0.000125       
tot     0.006272       0.000411       0.000480       0.000327       0.872000

Band 708   energy = 25.36370 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000169       0.000000       0.000000       0.000000       0.000169       
41      0.000169       0.000000       0.000000       0.000000       0.000169       
49      0.000000       0.000000       0.000009       0.000169       0.000178       
68      0.000169       0.000000       0.000000       0.000000       0.000169       
168     0.000144       0.000016       0.000000       0.000000       0.000160       
192     0.000144       0.000000       0.000000       0.000016       0.000160       
tot     0.002312       0.000417       0.000313       0.000714       0.856000

Band 709   energy = 25.41012 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000324       0.000676       0.000004       0.001004       
14      0.000081       0.000016       0.000016       0.000001       0.000114       
74      0.000000       0.000001       0.000169       0.000064       0.000234       
117     0.000100       0.000016       0.000049       0.000016       0.000181       
124     0.000004       0.000064       0.000064       0.000000       0.000132       
215     0.000000       0.000009       0.000100       0.000025       0.000134       
tot     0.000974       0.000776       0.001671       0.000476       0.862000

Band 710   energy = 25.41020 eV
atom    s              p_x            p_y            p_z            tot            
41      0.000064       0.000025       0.000000       0.000009       0.000098       
49      0.000000       0.000225       0.000081       0.000324       0.000630       
74      0.000000       0.000196       0.000169       0.000004       0.000369       
113     0.000004       0.000036       0.000004       0.000064       0.000108       
128     0.000081       0.000081       0.000004       0.000009       0.000175       
215     0.000000       0.000100       0.000036       0.000001       0.000137       
tot     0.000961       0.001158       0.000779       0.000755       0.862000

Band 711   energy = 25.45756 eV
atom    s              p_x            p_y            p_z            tot            
92      0.000196       0.000025       0.000000       0.000000       0.000221       
94      0.000196       0.000000       0.000025       0.000000       0.000221       
103     0.000196       0.000000       0.000001       0.000009       0.000206       
135     0.000169       0.000000       0.000000       0.000000       0.000169       
147     0.000169       0.000000       0.000000       0.000000       0.000169       
164     0.000169       0.000000       0.000000       0.000000       0.000169       
tot     0.003135       0.000380       0.000262       0.000766       0.857000

Band 712   energy = 25.79222 eV
atom    s              p_x            p_y            p_z            tot            
32      0.000100       0.000000       0.000000       0.000000       0.000100       
