# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 863
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.33528 eV
68      0.000000       0.000081       0.000004       0.000025       0.000110       
192     0.000000       0.000049       0.000049       0.000000       0.000098       
205     0.000000       0.000049       0.000049       0.000000       0.000098       
tot     0.000204       0.000909       0.001075       0.000532       0.928000

Band 588   energy = 21.98045 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000000       0.000081       0.000081       0.000000       0.000162       
53      0.000000       0.000001       0.000081       0.000004       0.000086       
126     0.000000       0.000000       0.000081       0.000000       0.000081       
127     0.000004       0.000001       0.000081       0.000000       0.000086       
139     0.000000       0.000036       0.000036       0.000001       0.000073       
164     0.000000       0.000004       0.000081       0.000000       0.000085       
tot     0.000165       0.000934       0.001442       0.000335       0.927000

Band 589   energy = 22.02471 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000036       0.000009       0.000025       0.000004       0.000074       
91      0.000000       0.000036       0.000100       0.000009       0.000145       
102     0.000000       0.000064       0.000004       0.000025       0.000093       
111     0.000000       0.000000       0.000016       0.000064       0.000080       
197     0.000004       0.000049       0.000025       0.000009       0.000087       
215     0.000000       0.000225       0.000009       0.000081       0.000315       
tot     0.000312       0.000957       0.000740       0.000618       0.869000

Band 590   energy = 22.02473 eV
atom    s              p_x            p_y            p_z            tot            
68      0.000049       0.000004       0.000081       0.000000       0.000134       
99      0.000000       0.000004       0.000064       0.000000       0.000068       
100     0.000000       0.000016       0.000256       0.000004       0.000276       
130     0.000000       0.000000       0.000000       0.000100       0.000100       
144     0.000004       0.000016       0.000144       0.000001       0.000165       
215     0.000000       0.000025       0.000484       0.000000       0.000509       
tot     0.000298       0.000615       0.001484       0.000753       0.869000

Band 591   energy = 22.08127 eV
atom    s              p_x            p_y            p_z            tot            
27      0.000000       0.000009       0.000000       0.000121       0.000130       
28      0.000000       0.000004       0.000000       0.000169       0.000173       
55      0.000000       0.000004       0.000000       0.000169       0.000173       
103     0.000000       0.000000       0.000000       0.000121       0.000121       
117     0.000000       0.000000       0.000000       0.000225       0.000225       
140     0.000000       0.000004       0.000000       0.000100       0.000104       
tot     0.000000       0.000288       0.000100       0.003896       0.964000

Band 592   energy = 22.08134 eV
atom    s              p_x            p_y            p_z            tot            
48      0.000000       0.000016       0.000025       0.000025       0.000066       
61      0.000000       0.000025       0.000009       0.000016       0.000050       
79      0.000000       0.000049       0.000009       0.000016       0.000074       
126     0.000000       0.000004       0.000049       0.000016       0.000069       
128     0.000000       0.000064       0.000001       0.000004       0.000069       
175     0.000000       0.000049       0.000004       0.000004       0.000057       
tot     0.000000       0.001325       0.001005       0.000442       0.964000

Band 593   energy = 22.09728 eV
atom    s              p_x            p_y            p_z            tot            
2       0.000000       0.000064       0.000000       0.000009       0.000073       
4       0.000000       0.000000       0.000100       0.000004       0.000104       
78      0.000000       0.000000       0.000081       0.000004       0.000085       
87      0.000000       0.000000       0.000081       0.000004       0.000085       
211     0.000000       0.000000       0.000100       0.000000       0.000100       
213     0.000000       0.000081       0.000000       0.000004       0.000085       
tot     0.000000       0.001396       0.001973       0.000300       0.969000

Band 594   energy = 22.15869 eV
atom    s              p_x            p_y            p_z            tot            
38      0.000001       0.000000       0.000004       0.000064       0.000069       
90      0.000004       0.000036       0.000004       0.000225       0.000269       
125     0.000000       0.000025       0.000004       0.000144       0.000173       
143     0.000000       0.000025       0.000000       0.000081       0.000106       
170     0.000000       0.000001       0.000004       0.000121       0.000126       
206     0.000000       0.000025       0.000009       0.000036       0.000070       
tot     0.000114       0.000803       0.000672       0.001649       0.959000

Band 595   energy = 22.16158 eV
atom    s              p_x            p_y            p_z            tot            
64      0.000000       0.000144       0.000000       0.000000       0.000144       
76      0.000000       0.000000       0.000004       0.000121       0.000125       
82      0.000000       0.000001       0.000036       0.000121       0.000158       
96      0.000000       0.000100       0.000000       0.000001       0.000101       
105     0.000000       0.000081       0.000004       0.000000       0.000085       
188     0.000016       0.000000       0.000000       0.000081       0.000097       
tot     0.000150       0.001185       0.000864       0.001173       0.946000

Band 596   energy = 22.16161 eV
atom    s              p_x            p_y            p_z            tot            
20      0.000000       0.000144       0.000000       0.000000       0.000144       
22      0.000000       0.000000       0.000144       0.000001       0.000145       
74      0.000000       0.000025       0.000000       0.000100       0.000125       
101     0.000000       0.000000       0.000324       0.000000       0.000324       
158     0.000000       0.000001       0.000121       0.000000       0.000122       
171     0.000000       0.000001       0.000000       0.000121       0.000122       
tot     0.000156       0.001197       0.001850       0.000959       0.946000

Band 597   energy = 22.19969 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000000       0.000001       0.000009       0.000081       0.000091       
86      0.000000       0.000000       0.000000       0.000289       0.000289       
116     0.000000       0.000049       0.000036       0.000049       0.000134       
124     0.000000       0.000081       0.000049       0.000000       0.000130       
147     0.000000       0.000000       0.000000       0.000144       0.000144       
169     0.000000       0.000081       0.000009       0.000004       0.000094       
tot     0.000004       0.000835       0.000390       0.002464       0.951000

Band 598   energy = 22.19976 eV
atom    s              p_x            p_y            p_z            tot            
31      0.000000       0.000004       0.000100       0.000000       0.000104       
95      0.000000       0.000000       0.000100       0.000025       0.000125       
97      0.000000       0.000100       0.000000       0.000004       0.000104       
116     0.000000       0.000064       0.000144       0.000000       0.000208       
186     0.000000       0.000081       0.000036       0.000000       0.000117       
198     0.000000       0.000064       0.000000       0.000049       0.000113       
tot     0.000001       0.001280       0.001500       0.000745       0.951000

Band 599   energy = 22.20557 eV
atom    s              p_x            p_y            p_z            tot            
92      0.000000       0.000000       0.000121       0.000004       0.000125       
112     0.000000       0.000064       0.000064       0.000000       0.000128       
121     0.000000       0.000100       0.000000       0.000025       0.000125       
123     0.000000       0.000000       0.000169       0.000009       0.000178       
141     0.000000       0.000000       0.000100       0.000004       0.000104       
204     0.000000       0.000000       0.000121       0.000004       0.000125       
tot     0.000000       0.001529       0.002156       0.000367       0.963000

Band 600   energy = 22.31446 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000001       0.000004       0.000000       0.000049       0.000054       
90      0.000121       0.000004       0.000000       0.000025       0.000150       
108     0.000004       0.000000       0.000000       0.000064       0.000068       
131     0.000004       0.000064       0.000000       0.000000       0.000068       
168     0.000004       0.000004       0.000000       0.000049       0.000057       
181     0.000001       0.000000       0.000001       0.000064       0.000066       
tot     0.000448       0.000650       0.000638       0.000920       0.940000

Band 601   energy = 22.33292 eV
atom    s              p_x            p_y            p_z            tot            
98      0.000000       0.000025       0.000004       0.000064       0.000093       
133     0.000000       0.000000       0.000004       0.000289       0.000293       
151     0.000000       0.000000       0.000001       0.000081       0.000082       
156     0.000001       0.000000       0.000064       0.000004       0.000069       
178     0.000000       0.000000       0.000004       0.000081       0.000085       
183     0.000001       0.000100       0.000000       0.000000       0.000101       
tot     0.000404       0.000744       0.000689       0.001306       0.946000

Band 602   energy = 22.33301 eV
atom    s              p_x            p_y            p_z            tot            
31      0.000000       0.000000       0.000000       0.000100       0.000100       
87      0.000000       0.000004       0.000000       0.000100       0.000104       
110     0.000000       0.000225       0.000000       0.000000       0.000225       
114     0.000000       0.000000       0.000196       0.000001       0.000197       
190     0.000000       0.000121       0.000000       0.000000       0.000121       
194     0.000000       0.000000       0.000121       0.000000       0.000121       
tot     0.000415       0.001154       0.001043       0.001046       0.946000

Band 603   energy = 22.43442 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000064       0.000000       0.000000       0.000000       0.000064       
49      0.000064       0.000000       0.000000       0.000000       0.000064       
87      0.000000       0.000001       0.000004       0.000081       0.000086       
98      0.000000       0.000036       0.000036       0.000000       0.000072       
113     0.000001       0.000064       0.000000       0.000000       0.000065       
124     0.000001       0.000000       0.000000       0.000064       0.000065       
tot     0.000785       0.000577       0.000523       0.000787       0.912000

Band 604   energy = 22.45845 eV
atom    s              p_x            p_y            p_z            tot            
65      0.000000       0.000025       0.000036       0.000000       0.000061       
87      0.000004       0.000000       0.000064       0.000000       0.000068       
103     0.000000       0.000000       0.000001       0.000169       0.000170       
112     0.000000       0.000000       0.000000       0.000121       0.000121       
156     0.000000       0.000000       0.000000       0.000144       0.000144       
183     0.000000       0.000000       0.000000       0.000169       0.000169       
tot     0.000598       0.000577       0.000635       0.001170       0.944000

Band 605   energy = 22.45857 eV
atom    s              p_x            p_y            p_z            tot            
11      0.000000       0.000081       0.000001       0.000001       0.000083       
13      0.000000       0.000000       0.000100       0.000000       0.000100       
92      0.000000       0.000121       0.000000       0.000000       0.000121       
94      0.000000       0.000000       0.000100       0.000000       0.000100       
197     0.000000       0.000049       0.000049       0.000000       0.000098       
204     0.000000       0.000081       0.000000       0.000000       0.000081       
tot     0.000595       0.000936       0.000857       0.000602       0.944000

Band 606   energy = 22.48195 eV
atom    s              p_x            p_y            p_z            tot            
6       0.000000       0.000000       0.000064       0.000000       0.000064       
8       0.000000       0.000064       0.000000       0.000000       0.000064       
10      0.000081       0.000000       0.000000       0.000000       0.000081       
70      0.000000       0.000000       0.000049       0.000004       0.000053       
93      0.000001       0.000064       0.000000       0.000000       0.000065       
114     0.000000       0.000064       0.000000       0.000009       0.000073       
tot     0.000677       0.000851       0.000806       0.000536       0.945000

Band 607   energy = 22.48196 eV
atom    s              p_x            p_y            p_z            tot            
26      0.000000       0.000000       0.000000       0.000081       0.000081       
72      0.000000       0.000064       0.000000       0.000000       0.000064       
74      0.000100       0.000000       0.000000       0.000000       0.000100       
83      0.000001       0.000064       0.000000       0.000000       0.000065       
154     0.000000       0.000000       0.000000       0.000064       0.000064       
193     0.000000       0.000000       0.000100       0.000000       0.000100       
tot     0.000712       0.000746       0.000719       0.001074       0.945000

Band 608   energy = 22.48702 eV
atom    s              p_x            p_y            p_z            tot            
12      0.000004       0.000000       0.000144       0.000000       0.000148       
16      0.000004       0.000121       0.000000       0.000000       0.000125       
31      0.000004       0.000009       0.000000       0.000081       0.000094       
56      0.000004       0.000000       0.000036       0.000049       0.000089       
80      0.000004       0.000100       0.000009       0.000000       0.000113       
113     0.000000       0.000000       0.000121       0.000004       0.000125       
tot     0.000447       0.001050       0.001301       0.000449       0.948000

Band 609   energy = 22.72126 eV
atom    s              p_x            p_y            p_z            tot            
95      0.000000       0.000000       0.000256       0.000004       0.000260       
97      0.000000       0.000289       0.000000       0.000000       0.000289       
118     0.000004       0.000484       0.000000       0.000000       0.000488       
120     0.000004       0.000000       0.000361       0.000009       0.000374       
129     0.000004       0.000000       0.000004       0.000400       0.000408       
192     0.000009       0.000004       0.000000       0.000225       0.000238       
tot     0.000341       0.001445       0.001067       0.002096       0.909000

Band 610   energy = 22.76234 eV
atom    s              p_x            p_y            p_z            tot            
35      0.000009       0.000009       0.000121       0.000000       0.000139       
103     0.000000       0.000225       0.000100       0.000001       0.000326       
137     0.000000       0.000016       0.000016       0.000324       0.000356       
141     0.000000       0.000009       0.000064       0.000036       0.000109       
156     0.000000       0.000100       0.000016       0.000000       0.000116       
162     0.000000       0.000036       0.000000       0.000144       0.000180       
tot     0.000290       0.001063       0.001378       0.000928       0.876000

Band 611   energy = 22.76235 eV
atom    s              p_x            p_y            p_z            tot            
92      0.000000       0.000000       0.000361       0.000000       0.000361       
94      0.000000       0.000361       0.000000       0.000036       0.000397       
112     0.000049       0.000000       0.000000       0.000100       0.000149       
202     0.000000       0.000169       0.000000       0.000016       0.000185       
204     0.000000       0.000000       0.000289       0.000000       0.000289       
210     0.000000       0.000025       0.000004       0.000484       0.000513       
tot     0.000282       0.001119       0.001140       0.001730       0.876000

Band 612   energy = 22.93624 eV
atom    s              p_x            p_y            p_z            tot            
41      0.000000       0.000100       0.000000       0.000000       0.000100       
68      0.000000       0.000000       0.000100       0.000000       0.000100       
138     0.000196       0.000000       0.000004       0.000000       0.000200       
165     0.000196       0.000004       0.000000       0.000000       0.000200       
201     0.000196       0.000000       0.000000       0.000000       0.000196       
215     0.000484       0.000000       0.000000       0.000000       0.000484       
tot     0.001588       0.000573       0.000568       0.000542       0.867000

Band 613   energy = 23.01472 eV
atom    s              p_x            p_y            p_z            tot            
11      0.000000       0.000004       0.000256       0.000000       0.000260       
13      0.000000       0.000196       0.000001       0.000004       0.000201       
40      0.000000       0.000049       0.000000       0.000064       0.000113       
50      0.000000       0.000000       0.000100       0.000036       0.000136       
161     0.000000       0.000000       0.000121       0.000000       0.000121       
215     0.000000       0.000081       0.000001       0.000025       0.000107       
tot     0.000029       0.001260       0.000998       0.000672       0.756000

Band 614   energy = 23.01475 eV
atom    s              p_x            p_y            p_z            tot            
59      0.000000       0.000001       0.000100       0.000000       0.000101       
62      0.000004       0.000025       0.000081       0.000004       0.000114       
65      0.000000       0.000000       0.000064       0.000169       0.000233       
68      0.000000       0.000001       0.000196       0.000000       0.000197       
77      0.000000       0.000256       0.000025       0.000000       0.000281       
215     0.000000       0.000009       0.000169       0.000000       0.000178       
tot     0.000028       0.000902       0.001428       0.000699       0.756000

Band 615   energy = 23.01846 eV
atom    s              p_x            p_y            p_z            tot            
41      0.000000       0.000000       0.000001       0.000049       0.000050       
86      0.000000       0.000000       0.000001       0.000100       0.000101       
95      0.000000       0.000000       0.000100       0.000004       0.000104       
97      0.000000       0.000121       0.000000       0.000000       0.000121       
137     0.000000       0.000001       0.000049       0.000000       0.000050       
199     0.000000       0.000001       0.000049       0.000000       0.000050       
tot     0.000040       0.000684       0.000692       0.000778       0.751000

Band 616   energy = 23.07182 eV
atom    s              p_x            p_y            p_z            tot            
53      0.000000       0.000000       0.000000       0.000081       0.000081       
84      0.000000       0.000000       0.000144       0.000004       0.000148       
88      0.000000       0.000081       0.000000       0.000025       0.000106       
107     0.000000       0.000049       0.000049       0.000000       0.000098       
190     0.000000       0.000000       0.000000       0.000081       0.000081       
194     0.000000       0.000000       0.000000       0.000081       0.000081       
tot     0.000000       0.000681       0.000700       0.000839       0.664000

Band 617   energy = 23.07898 eV
atom    s              p_x            p_y            p_z            tot            
24      0.000000       0.000000       0.000009       0.000064       0.000073       
26      0.000000       0.000001       0.000000       0.000081       0.000082       
145     0.000000       0.000000       0.000000       0.000100       0.000100       
176     0.000000       0.000000       0.000000       0.000144       0.000144       
207     0.000000       0.000000       0.000100       0.000000       0.000100       
209     0.000000       0.000081       0.000000       0.000000       0.000081       
tot     0.000000       0.000573       0.000640       0.000965       0.688000

Band 618   energy = 23.07904 eV
atom    s              p_x            p_y            p_z            tot            
29      0.000000       0.000064       0.000000       0.000000       0.000064       
58      0.000000       0.000000       0.000064       0.000000       0.000064       
129     0.000000       0.000025       0.000036       0.000004       0.000065       
145     0.000000       0.000081       0.000000       0.000000       0.000081       
176     0.000000       0.000000       0.000064       0.000000       0.000064       
188     0.000000       0.000036       0.000025       0.000004       0.000065       
tot     0.000000       0.000891       0.000889       0.000352       0.688000

Band 619   energy = 23.08798 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000000       0.000000       0.000016       0.000064       0.000080       
88      0.000000       0.000049       0.000000       0.000049       0.000098       
99      0.000000       0.000049       0.000064       0.000000       0.000113       
143     0.000000       0.000000       0.000081       0.000004       0.000085       
154     0.000000       0.000000       0.000016       0.000064       0.000080       
185     0.000000       0.000004       0.000000       0.000100       0.000104       
tot     0.000000       0.000568       0.000537       0.001071       0.665000

Band 620   energy = 23.08804 eV
atom    s              p_x            p_y            p_z            tot            
21      0.000000       0.000064       0.000000       0.000000       0.000064       
25      0.000000       0.000000       0.000081       0.000000       0.000081       
99      0.000000       0.000025       0.000025       0.000025       0.000075       
107     0.000000       0.000049       0.000016       0.000025       0.000090       
151     0.000000       0.000081       0.000000       0.000000       0.000081       
178     0.000000       0.000000       0.000064       0.000009       0.000073       
tot     0.000000       0.000903       0.000912       0.000375       0.665000

Band 621   energy = 23.10166 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000000       0.000001       0.000100       0.000101       
91      0.000000       0.000009       0.000049       0.000004       0.000062       
103     0.000000       0.000000       0.000004       0.000049       0.000053       
117     0.000000       0.000009       0.000049       0.000064       0.000122       
174     0.000000       0.000000       0.000000       0.000064       0.000064       
196     0.000000       0.000001       0.000000       0.000081       0.000082       
tot     0.000000       0.000572       0.000530       0.000876       0.679000

Band 622   energy = 23.10172 eV
atom    s              p_x            p_y            p_z            tot            
74      0.000000       0.000000       0.000081       0.000001       0.000082       
90      0.000000       0.000016       0.000064       0.000000       0.000080       
100     0.000000       0.000001       0.000081       0.000004       0.000086       
116     0.000000       0.000016       0.000049       0.000000       0.000065       
126     0.000000       0.000000       0.000289       0.000000       0.000289       
128     0.000000       0.000081       0.000000       0.000004       0.000085       
tot     0.000000       0.000635       0.001147       0.000377       0.679000

Band 623   energy = 23.11616 eV
atom    s              p_x            p_y            p_z            tot            
37      0.000000       0.000049       0.000000       0.000000       0.000049       
64      0.000000       0.000000       0.000036       0.000001       0.000037       
96      0.000000       0.000000       0.000000       0.000049       0.000049       
113     0.000000       0.000000       0.000049       0.000001       0.000050       
136     0.000000       0.000000       0.000000       0.000049       0.000049       
167     0.000000       0.000000       0.000000       0.000049       0.000049       
tot     0.000000       0.000715       0.000729       0.000681       0.666000

Band 624   energy = 23.12308 eV
atom    s              p_x            p_y            p_z            tot            
44      0.000000       0.000000       0.000049       0.000004       0.000053       
104     0.000000       0.000000       0.000000       0.000081       0.000081       
106     0.000000       0.000001       0.000000       0.000064       0.000065       
109     0.000000       0.000000       0.000000       0.000064       0.000064       
119     0.000000       0.000000       0.000004       0.000049       0.000053       
150     0.000000       0.000000       0.000000       0.000064       0.000064       
tot     0.000000       0.000656       0.000613       0.000868       0.671000

Band 625   energy = 23.12320 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000000       0.000000       0.000000       0.000256       0.000256       
40      0.000000       0.000009       0.000064       0.000000       0.000073       
63      0.000000       0.000064       0.000000       0.000004       0.000068       
65      0.000000       0.000081       0.000004       0.000000       0.000085       
98      0.000000       0.000000       0.000000       0.000081       0.000081       
193     0.000000       0.000100       0.000000       0.000000       0.000100       
tot     0.000000       0.000645       0.000469       0.001200       0.667000

Band 626   energy = 23.12325 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000000       0.000049       0.000025       0.000000       0.000074       
11      0.000000       0.000100       0.000000       0.000004       0.000104       
13      0.000000       0.000000       0.000100       0.000000       0.000100       
46      0.000000       0.000081       0.000000       0.000000       0.000081       
73      0.000000       0.000000       0.000121       0.000016       0.000137       
157     0.000000       0.000100       0.000000       0.000000       0.000100       
tot     0.000000       0.000824       0.000868       0.000468       0.667000

Band 627   energy = 23.14796 eV
atom    s              p_x            p_y            p_z            tot            
97      0.000000       0.000000       0.000081       0.000004       0.000085       
105     0.000000       0.000000       0.000064       0.000004       0.000068       
108     0.000000       0.000036       0.000036       0.000000       0.000072       
127     0.000000       0.000064       0.000000       0.000016       0.000080       
131     0.000000       0.000000       0.000121       0.000004       0.000125       
168     0.000000       0.000000       0.000064       0.000004       0.000068       
tot     0.000000       0.000743       0.000890       0.000550       0.671000

Band 628   energy = 23.20996 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000000       0.000081       0.000000       0.000000       0.000081       
88      0.000000       0.000000       0.000081       0.000000       0.000081       
116     0.000000       0.000016       0.000004       0.000121       0.000141       
158     0.000000       0.000000       0.000100       0.000000       0.000100       
181     0.000000       0.000100       0.000000       0.000000       0.000100       
189     0.000000       0.000064       0.000000       0.000000       0.000064       
tot     0.000001       0.000731       0.000687       0.000692       0.679000

Band 629   energy = 23.23790 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000000       0.000000       0.000004       0.000169       0.000173       
46      0.000000       0.000000       0.000100       0.000001       0.000101       
73      0.000000       0.000081       0.000000       0.000016       0.000097       
98      0.000000       0.000009       0.000000       0.000049       0.000058       
208     0.000000       0.000000       0.000100       0.000000       0.000100       
212     0.000000       0.000121       0.000000       0.000000       0.000121       
tot     0.000003       0.000653       0.000711       0.000709       0.694000

Band 630   energy = 23.23796 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000000       0.000064       0.000049       0.000000       0.000113       
41      0.000000       0.000121       0.000000       0.000000       0.000121       
68      0.000000       0.000000       0.000144       0.000001       0.000145       
149     0.000000       0.000121       0.000000       0.000000       0.000121       
172     0.000000       0.000000       0.000100       0.000000       0.000100       
215     0.000000       0.000025       0.000036       0.000000       0.000061       
tot     0.000001       0.000830       0.000991       0.000370       0.694000

Band 631   energy = 23.26303 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000000       0.000000       0.000000       0.000324       0.000324       
33      0.000000       0.000256       0.000000       0.000004       0.000260       
62      0.000000       0.000000       0.000169       0.000025       0.000194       
102     0.000000       0.000081       0.000000       0.000000       0.000081       
115     0.000000       0.000001       0.000081       0.000000       0.000082       
144     0.000000       0.000000       0.000081       0.000000       0.000081       
tot     0.000057       0.000786       0.000719       0.000838       0.719000

Band 632   energy = 23.32062 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000000       0.000081       0.000064       0.000000       0.000145       
33      0.000000       0.000001       0.000009       0.000196       0.000206       
62      0.000000       0.000036       0.000016       0.000064       0.000116       
99      0.000000       0.000016       0.000004       0.000100       0.000120       
138     0.000000       0.000016       0.000000       0.000081       0.000097       
165     0.000000       0.000009       0.000001       0.000100       0.000110       
tot     0.000164       0.000625       0.000455       0.001207       0.781000

Band 633   energy = 23.33898 eV
atom    s              p_x            p_y            p_z            tot            
21      0.000000       0.000004       0.000100       0.000000       0.000104       
55      0.000000       0.000000       0.000121       0.000004       0.000125       
101     0.000000       0.000000       0.000144       0.000004       0.000148       
105     0.000000       0.000225       0.000000       0.000000       0.000225       
145     0.000000       0.000000       0.000144       0.000000       0.000144       
176     0.000000       0.000169       0.000000       0.000000       0.000169       
tot     0.000044       0.000940       0.001031       0.000859       0.752000

Band 634   energy = 23.33908 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000000       0.000049       0.000036       0.000000       0.000085       
48      0.000000       0.000049       0.000036       0.000009       0.000094       
79      0.000000       0.000049       0.000081       0.000000       0.000130       
82      0.000000       0.000000       0.000009       0.000256       0.000265       
180     0.000000       0.000121       0.000000       0.000000       0.000121       
188     0.000000       0.000000       0.000004       0.000196       0.000200       
tot     0.000046       0.000839       0.000817       0.000909       0.752000

Band 635   energy = 23.37181 eV
atom    s              p_x            p_y            p_z            tot            
47      0.000000       0.000000       0.000000       0.000100       0.000100       
86      0.000000       0.000049       0.000064       0.000000       0.000113       
112     0.000009       0.000000       0.000000       0.000144       0.000153       
133     0.000000       0.000000       0.000000       0.000196       0.000196       
192     0.000000       0.000000       0.000000       0.000256       0.000256       
206     0.000000       0.000000       0.000000       0.000256       0.000256       
tot     0.000033       0.000666       0.000790       0.001579       0.774000

Band 636   energy = 23.37191 eV
atom    s              p_x            p_y            p_z            tot            
110     0.000000       0.000081       0.000000       0.000004       0.000085       
123     0.000004       0.000081       0.000000       0.000000       0.000085       
139     0.000000       0.000000       0.000025       0.000064       0.000089       
168     0.000000       0.000081       0.000000       0.000025       0.000106       
170     0.000000       0.000121       0.000000       0.000004       0.000125       
194     0.000000       0.000000       0.000100       0.000001       0.000101       
tot     0.000032       0.001116       0.000863       0.000577       0.774000

Band 637   energy = 23.45175 eV
atom    s              p_x            p_y            p_z            tot            
62      0.000000       0.000001       0.000049       0.000000       0.000050       
74      0.000000       0.000000       0.000049       0.000000       0.000049       
99      0.000000       0.000009       0.000001       0.000081       0.000091       
118     0.000000       0.000000       0.000001       0.000064       0.000065       
125     0.000001       0.000036       0.000004       0.000225       0.000266       
187     0.000000       0.000000       0.000001       0.000049       0.000050       
tot     0.000048       0.000595       0.000440       0.001214       0.798000

Band 638   energy = 23.47699 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000081       0.000049       0.000009       0.000139       
49      0.000000       0.000000       0.000064       0.000004       0.000068       
107     0.000000       0.000000       0.000009       0.000100       0.000109       
202     0.000000       0.000000       0.000000       0.000081       0.000081       
204     0.000000       0.000000       0.000001       0.000081       0.000082       
214     0.000000       0.000004       0.000036       0.000324       0.000364       
tot     0.000047       0.000749       0.000808       0.001155       0.819000

Band 639   energy = 23.47708 eV
atom    s              p_x            p_y            p_z            tot            
49      0.000000       0.000000       0.000000       0.000225       0.000225       
74      0.000000       0.000004       0.000001       0.000144       0.000149       
84      0.000000       0.000100       0.000000       0.000000       0.000100       
88      0.000000       0.000000       0.000100       0.000000       0.000100       
158     0.000000       0.000000       0.000361       0.000000       0.000361       
181     0.000000       0.000324       0.000000       0.000000       0.000324       
tot     0.000056       0.001280       0.001436       0.000632       0.819000

Band 640   energy = 23.73453 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000000       0.000049       0.000049       0.000000       0.000098       
21      0.000000       0.000004       0.000000       0.000064       0.000068       
44      0.000000       0.000000       0.000144       0.000004       0.000148       
69      0.000000       0.000081       0.000000       0.000025       0.000106       
182     0.000000       0.000000       0.000081       0.000000       0.000081       
199     0.000000       0.000064       0.000001       0.000000       0.000065       
tot     0.000000       0.001298       0.001502       0.000880       0.903000

Band 641   energy = 23.74378 eV
atom    s              p_x            p_y            p_z            tot            
49      0.000000       0.000144       0.000004       0.000004       0.000152       
52      0.000000       0.000169       0.000000       0.000000       0.000169       
75      0.000000       0.000000       0.000100       0.000000       0.000100       
128     0.000000       0.000144       0.000000       0.000004       0.000148       
131     0.000000       0.000144       0.000000       0.000004       0.000148       
184     0.000000       0.000049       0.000016       0.000036       0.000101       
tot     0.000000       0.001931       0.000994       0.000705       0.906000

Band 642   energy = 23.74380 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000000       0.000004       0.000169       0.000173       
10      0.000000       0.000000       0.000000       0.000324       0.000324       
91      0.000000       0.000000       0.000000       0.000144       0.000144       
108     0.000000       0.000000       0.000000       0.000256       0.000256       
117     0.000000       0.000000       0.000000       0.000256       0.000256       
205     0.000000       0.000009       0.000000       0.000225       0.000234       
tot     0.000000       0.000341       0.000583       0.003351       0.906000

Band 643   energy = 23.75537 eV
atom    s              p_x            p_y            p_z            tot            
49      0.000000       0.000000       0.000081       0.000004       0.000085       
52      0.000000       0.000000       0.000081       0.000004       0.000085       
155     0.000000       0.000036       0.000081       0.000000       0.000117       
163     0.000000       0.000036       0.000036       0.000016       0.000088       
180     0.000000       0.000064       0.000036       0.000000       0.000100       
213     0.000000       0.000009       0.000004       0.000100       0.000113       
tot     0.000000       0.001390       0.001518       0.001019       0.909000

Band 644   energy = 23.77296 eV
atom    s              p_x            p_y            p_z            tot            
29      0.000000       0.000000       0.000169       0.000000       0.000169       
58      0.000000       0.000121       0.000000       0.000009       0.000130       
145     0.000000       0.000144       0.000000       0.000036       0.000180       
169     0.000000       0.000000       0.000121       0.000004       0.000125       
176     0.000000       0.000000       0.000225       0.000009       0.000234       
188     0.000000       0.000081       0.000081       0.000000       0.000162       
tot     0.000000       0.001558       0.002251       0.000344       0.908000

Band 645   energy = 23.79273 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000000       0.000001       0.000000       0.000400       0.000401       
23      0.000000       0.000009       0.000001       0.000064       0.000074       
42      0.000000       0.000064       0.000004       0.000000       0.000068       
129     0.000000       0.000036       0.000036       0.000000       0.000072       
206     0.000000       0.000036       0.000016       0.000016       0.000068       
214     0.000000       0.000064       0.000016       0.000081       0.000161       
tot     0.000000       0.001224       0.001004       0.001266       0.906000

Band 646   energy = 23.79282 eV
atom    s              p_x            p_y            p_z            tot            
38      0.000000       0.000004       0.000000       0.000081       0.000085       
